Campaign,Time,Operating mode,State,Cooler current [A],Header pressure [bar],Feed speed [rpm],Outlet valve position [%],Line 2 density [kg/m3],Mixer density [kg/m3],Mixer analyser [mg/l],Cooler speed [rpm],Tank density [kg/m3],Pump current [A],Total speed [rpm],Tank counter [pcs],Mixer speed [rpm],Mixer valve position [%],Reactor temperature [°C]
1,1782111387,idle,normal,8739.66,1.50929,424.085,65.9,132.837,36.6462,4.03106,0.0661093,14.9559,0.334815,78.7226,112.5,13.0389,79,93.6693
1,1782111404,idle,normal,8551.05,1.52828,463.043,65.9,119.344,36.0693,4.03106,0.0710388,15.0411,0.405362,77.5723,115,13.396,79,92.6051
1,1782111426,idle,normal,8423.15,1.5388,474.535,65.9,126.579,36.054,4.03106,0.0848371,15.1432,0.406957,77.6477,117.5,12.6275,79,92.788
1,1782111449,idle,normal,8447.13,1.51834,388.647,65.9,113.928,37.2553,4.03106,0.0581368,15.4634,0.392761,78.6395,115,12.7162,79,94.1207
1,1782111469,idle,normal,8355.15,1.52234,400.366,65.9,110.443,36.2596,4.03106,0.0788614,15.3811,0.400643,76.9812,120,13.314,79,92.364
1,1782111493,idle,normal,8335.46,1.50067,350.611,65.9,102.634,36.1064,4.03106,0.146656,14.8467,0.407114,73.8329,117.5,12.844,79,88.6679
1,1782111509,idle,normal,8385.9,1.49303,265.436,65.9,112.28,37.5353,4.03106,0.156935,15.165,0.425091,73.1609,117.5,13.4054,79,88.3319
1,1782111530,idle,normal,8510.45,1.52714,322.6,65.9,112.713,37.9766,4.03106,0.131631,15.4597,0.462675,73.1803,117.5,13.6459,79,88.6512
1,1782111552,idle,normal,8447.73,1.53952,409.975,65.9,114.025,38.0656,4.03106,0.135077,15.2287,0.411978,74.5963,117.5,13.3859,79,89.8658
1,1782111567,idle,normal,8329.37,1.48121,369.397,65.9,118.371,38.9334,3.56467,0.167777,15.6089,0.414822,72.2652,115,12.6975,79,87.8728
1,1782111587,idle,normal,8607.3,1.50442,373.737,65.9,119.461,37.5217,3.56467,0.168761,15.7444,0.422003,73.7615,115,12.8197,79,89.4993
1,1782111609,idle,normal,8506.02,1.47302,380.239,65.9,124.637,38.5935,3.56467,0.0897057,15.6287,0.362506,75.7401,115,13.0713,79,91.3576
1,1782111631,idle,normal,8726.24,1.425,360.289,65.9,133.17,38.2799,3.56467,0.0936137,15.8724,0.341886,74.2392,115,12.6978,79,90.1112
1,1782111651,idle,normal,8704.78,1.47947,423.108,65.9,126.494,37.6559,3.56467,0.0597117,15.8871,0.320352,77.9446,115,12.8098,79,93.8254
1,1782111674,idle,normal,8630.61,1.41439,389.261,65.9,131.293,38.8631,3.56467,0.11417,15.6051,0.318057,76.7752,112.5,12.0971,79,92.3677
1,1782111695,idle,normal,8682.74,1.44773,330.226,65.9,143.168,37.8225,3.56467,0.108952,15.5241,0.318344,74.7062,112.5,12.3604,79,90.2501
1,1782111720,idle,normal,8688.19,1.47581,193.007,65.9,131.737,38.7541,3.56467,0.120846,15.3014,0.327058,75.2537,115,12.4016,79,90.5703
1,1782111734,idle,normal,8748.13,1.46179,268.106,65.9,150.277,38.7898,3.56467,0.0947244,15.3807,0.308495,76.1413,115,12.8844,79,91.5269
1,1782111752,idle,normal,8758.08,1.5007,429.815,65.9,140.261,38.906,3.56467,0.066392,15.4471,0.324594,79.3398,115,12.4515,79,94.7807
1,1782111773,idle,normal,8611.51,1.48101,521.257,65.9,136.48,38.9112,3.56467,0.0720318,15.3642,0.31747,80.0248,115,11.8788,79,95.3879
1,1782111790,idle,normal,8615.88,1.46607,402.054,65.9,136.259,39.2928,3.79208,0.0603955,15.3285,0.320133,79.1504,115,12.1277,79,94.4731
1,1782111812,idle,normal,8595.5,1.47861,441.178,65.9,129.995,38.9075,3.79208,0.0661831,14.8665,0.311846,80.019,115,12.3051,79,94.8787
1,1782111833,idle,normal,8550.46,1.51909,386.786,65.9,130.305,38.9643,3.79208,0.0284306,15.274,0.306162,83.7917,110,12.0342,79,99.0559
1,1782111853,idle,normal,8387.45,1.52472,367.526,65.9,142.4,38.1557,3.79208,-0.035671,15.1547,0.31049,88.4254,115,12.3621,79,103.598
1,1782111877,idle,normal,8340.66,1.51867,317.501,65.9,128.307,39.1569,3.79208,-0.0131046,14.9402,0.294231,86.3993,115,12.4936,79,101.328
1,1782111896,idle,normal,8475.55,1.53441,316.525,65.9,129.659,40.8382,3.79208,0.0422976,14.863,0.256294,82.3134,115,13.2395,79,97.1711
1,1782111915,idle,normal,8437.29,1.4974,358.419,65.9,125.843,40.6499,3.79208,0.142065,14.9393,0.286432,75.3604,112.5,13.1784,79,90.2758
1,1782111939,idle,normal,8359.34,1.54843,424.261,65.9,125.413,40.0926,3.79208,0.0738417,14.9612,0.310871,78.6314,110,12.8115,79,93.5922
1,1782111956,idle,normal,8201.29,1.53979,284.125,65.9,134.719,40.0362,3.79208,0.0933194,15.1665,0.289488,77.431,110,12.3732,79,92.5931
1,1782111974,idle,normal,8288.51,1.53057,189.073,65.9,141.419,39.871,3.79208,0.104613,15.1485,0.272879,78.0134,112.5,13.2966,79,93.1795
1,1782111988,idle,normal,8472.6,1.51305,257.945,65.9,133.519,40.3071,3.79208,0.0678236,15.559,0.215434,79.2778,112.5,13.9385,79,94.8278
1,1782112007,idle,normal,8370.09,1.51026,396.194,65.9,133.436,40.4493,4.32739,0.0607339,15.2106,0.206508,79.3111,112.5,13.4392,79,94.5386
1,1782112023,idle,normal,8299.31,1.44878,240.877,65.9,139.02,40.6712,4.32739,0.0636162,15.5305,0.218741,78.474,112.5,12.8213,79,94.0325
1,1782112046,idle,normal,8316.3,1.51737,255.31,65.9,147.651,40.8937,4.32739,0.0605679,15.4275,0.233408,79.8272,112.5,13.2035,79,95.2486
1,1782112066,idle,normal,8201.67,1.45956,245.833,65.9,146.13,41.859,4.32739,0.0818364,15.5029,0.22197,77.6086,110,13.6011,79,93.097
1,1782112084,idle,normal,8257.89,1.47775,337.176,65.9,155.191,42.0019,4.32739,0.0555826,15.7856,0.199993,79.3264,110,13.6439,79,95.1424
1,1782112107,idle,normal,8167.59,1.47756,255.883,65.9,146.745,43.2139,4.32739,0.063907,15.7302,0.21654,79.6019,110,14.0504,79,95.3371
1,1782112126,idle,normal,8361.09,1.45597,262.88,65.9,154.923,43.0532,4.32739,0.0450443,16.044,0.186078,80.404,110,14.0741,79,96.4724
1,1782112148,idle,normal,8349.95,1.43681,331.157,65.9,158.027,42.0208,4.32739,0.0413004,16.0502,0.186072,80.8954,112.5,14.5694,79,96.9509
1,1782112170,idle,normal,8355.83,1.45271,283.988,65.9,164.038,41.5955,4.32739,0.023994,16.0639,0.177177,82.7233,110,13.6615,79,98.7796
1,1782112187,idle,normal,8430.63,1.42771,313.278,65.9,170.664,41.7305,4.32739,0.0651172,15.9347,0.142311,79.8627,110,14.1439,79,95.7723
1,1782112208,idle,normal,8474.31,1.45048,366.058,65.9,169.076,42.5601,4.32739,0.0910298,15.7501,0.120051,78.8492,110,14.2046,79,94.6091
1,1782112230,idle,normal,8506.35,1.40911,360.809,65.9,175.951,42.2408,4.39012,0.160055,15.8684,0.113527,72.4325,112.5,13.7705,79,88.2971
1,1782112249,idle,normal,8545.67,1.4656,304.55,65.9,174.678,42.9927,4.39012,0.132805,15.9927,0.131922,75.2579,110,13.7871,79,91.2555
1,1782112270,idle,normal,8502.65,1.42408,355.25,65.9,169.1,43.6711,4.39012,0.163317,15.6251,0.115739,72.7546,107.5,13.5101,79,88.3759
1,1782112287,idle,normal,8611.55,1.44375,404.682,65.9,179.639,43.0885,4.39012,0.143782,15.5471,0.153385,72.6262,112.5,13.4594,79,88.1907
1,1782112302,idle,normal,8680.99,1.45646,563.952,65.9,178.483,43.7254,4.39012,0.120661,15.5257,0.143472,75.7162,107.5,13.4524,79,91.2408
1,1782112321,idle,normal,8673.91,1.50028,649.7,65.9,186.019,42.9524,4.39012,0.168021,15.4828,0.12496,71.3839,112.5,12.7064,79,86.8777
1,1782112343,idle,normal,8579.98,1.4908,655.154,65.9,183.103,41.3731,4.39012,0.147662,15.2761,0.110838,72.5483,110,12.7446,79,87.827
1,1782112363,idle,normal,8530.35,1.48608,583.236,65.9,173.588,41.3097,4.39012,0.156428,15.9029,0.0670014,71.1938,112.5,12.3643,79,87.0757
1,1782112382,idle,normal,8723.73,1.49209,487.546,65.9,167.843,37.9644,4.39012,0.114194,15.6179,0.0859318,75.1856,110,12.3159,79,90.8126
1,1782112400,idle,normal,8612.01,1.44241,565.268,65.9,149.03,39.0872,4.39012,0.145552,15.6475,0.111028,72.7323,112.5,12.7329,79,88.3806
1,1782112420,idle,normal,8793.23,1.5002,479.379,30.4,151.429,38.4957,4.39012,0.145904,15.8657,0.123192,71.4602,115,12.2145,79,87.3077
1,1782112440,idle,normal,8775.96,1.3331,471.442,30.4,130.602,38.7912,3.17227,0.24264,15.8148,0.185175,64.0597,112.5,12.3803,25.6,79.8865
1,1782112457,idle,normal,8863.78,1.3609,449.956,30.4,153.752,40.0071,3.17227,0.258821,15.401,0.207827,63.4393,107.5,12.0042,25.6,
1,1782112475,idle,normal,8860.27,1.36417,405.699,30.4,142.78,39.3681,3.17227,0.231869,15.7307,0.292997,64.3462,105,11.6478,25.6,80.0752
1,1782112496,idle,normal,8952.74,1.34762,363.866,30.4,140.44,38.5281,3.17227,0.219779,15.7761,0.11753,67.5537,105,11.3294,25.6,83.3299
1,1782112513,idle,normal,8652.72,1.33739,308.326,30.4,146.909,38.6564,3.17227,0.195444,15.5797,0.106112,70.0202,105,11.9246,25.6,85.5961
1,1782112532,idle,normal,8763.96,1.30375,203.629,30.4,147.978,38.8009,3.17227,0.163283,15.6501,0.122006,71.7777,107.5,12.6104,25.6,87.4127
1,1782112554,idle,normal,8811.23,1.3121,237.655,30.4,146.38,39.8715,3.17227,0.152509,15.2226,0.108262,74.7745,107.5,13.7678,25.6,90.0025
1,1782112574,idle,normal,8717.8,1.30147,148.116,30.4,150.33,38.1309,3.17227,0.0984103,15.1816,0.126402,77.3999,105,13.7781,25.6,92.5774
1,1782112594,idle,normal,8716.42,1.36809,169.741,30.4,147.442,37.7407,3.17227,0.0245776,14.9868,0.129166,81.9676,107.5,13.6733,25.6,96.9667
1,1782112611,idle,normal,8694.15,1.38334,214.578,30.4,154.153,37.2744,3.17227,-0.0302528,14.6865,0.119416,88.6335,107.5,14.1206,25.6,103.295
1,1782112635,idle,normal,8751.01,1.39934,104.356,30.4,152.292,37.3402,3.17227,-0.00345037,14.4875,0.16931,85.7359,107.5,13.5235,25.6,100.205
1,1782112651,idle,normal,8765.4,1.38671,258.572,30.4,138.256,37.1308,4.45367,0.0242492,14.0653,0.124803,84.9173,105,13.5101,25.6,99.028
1,1782112670,idle,normal,8653.05,1.4489,275.651,30.4,124.372,37.9388,4.45367,0.0447292,14.3735,0.131504,81.5232,107.5,13.1676,25.6,95.9158
1,1782112693,idle,normal,8496.35,1.43841,242.321,30.4,122.087,37.8554,4.45367,0.0734558,14.4866,0.169767,80.5685,110,13.0261,25.6,95.0641
1,1782112712,idle,normal,8629.04,1.44978,190.85,30.4,115.904,38.7703,4.45367,-0.00392491,14.0656,0.197938,86.6231,110,13.0919,25.6,100.683
1,1782112730,idle,normal,8775.45,1.454,323.681,30.4,111.04,39.6503,4.45367,0.0155731,14.1537,0.192677,84.0496,105,13.475,25.6,98.2055
1,1782112754,idle,normal,8792.68,1.45688,495.025,30.4,113.711,39.4752,4.45367,0.0627641,14.2502,0.172282,80.824,107.5,12.9499,25.6,95.0819
1,1782112772,idle,normal,8727.97,1.48515,571.685,30.4,110.589,39.539,4.45367,-0.0242225,13.8789,0.180638,88.1751,107.5,12.0007,25.6,102.051
1,1782112790,idle,normal,8738.57,1.46621,543.344,30.4,123.369,38.5811,4.45367,-0.00055811,13.9664,0.17203,85.3356,102.5,11.9401,25.6,99.3134
1,1782112810,idle,normal,8766.37,1.49244,511.299,30.4,118.215,39.9079,4.45367,0.0311475,14.3236,0.139756,83.4102,105,11.9006,25.6,97.7402
1,1782112832,idle,normal,8548.56,1.4861,634.205,30.4,122.392,38.7552,4.45367,0.00894197,14.4358,0.103172,84.5372,107.5,12.5349,25.6,98.9706
1,1782112851,idle,normal,8605.89,1.44569,520.831,30.4,120.873,41.0383,4.45367,0.0265324,14.1943,0.0786002,85.3972,105,12.0985,25.6,99.5791
1,1782112869,idle,normal,8573.2,1.44192,570.161,30.4,107.766,39.7598,4.45295,0.0544776,14.1005,0.0834271,81.4599,105,12.4697,25.6,95.5732
1,1782112893,idle,normal,8655.19,1.47422,448.046,30.4,106.639,40.153,4.45295,0.10236,14.1548,0.124302,77.7247,107.5,12.4435,25.6,91.853
1,1782112912,idle,normal,8718.39,1.45829,467.24,30.4,127.313,40.804,4.45295,0.127086,14.1656,0.12051,74.1769,105,12.9879,25.6,88.3344
1,1782112936,idle,normal,8788.12,1.48602,576.877,30.4,127.658,39.7173,4.45295,0.127292,14.2699,0.115174,74.5745,105,12.9196,25.6,
1,1782112957,idle,normal,8573.93,1.47627,599.438,30.4,126.33,40.513,4.45295,0.133178,14.0001,0.0510586,74.0352,107.5,12.111,25.6,88.0455
1,1782112980,idle,normal,8493.97,1.44653,453.688,30.4,119.797,39.1293,4.45295,0.215563,14.7042,0.0758826,67.8638,105,11.6331,25.6,82.5796
1,1782113004,idle,normal,8493.31,1.45795,423.798,30.4,120.768,39.0261,4.45295,0.196457,14.1988,0.0584362,71.7333,107.5,12.7627,25.6,85.9469
1,1782113024,idle,normal,8540.78,1.40845,432.739,30.4,118.052,39.0566,4.45295,0.219079,14.3954,0.0665497,69.7549,102.5,13.2698,25.6,84.1381
1,1782113041,idle,normal,8647.76,1.44921,393.379,30.4,114.665,38.4621,4.45295,0.164389,14.9487,0.0563793,71.8214,105,13.1473,25.6,86.7753
1,1782113064,idle,normal,8499.59,1.43948,440.177,30.4,122.459,38.9116,4.45295,0.168136,14.7792,0.0770386,73.4184,107.5,13.1562,25.6,88.2092
1,1782113086,idle,normal,8676.21,1.40925,367.704,30.4,125.109,38.4566,4.45295,0.173151,14.5031,0.102771,72.1375,105,12.7593,25.6,86.6361
1,1782113102,idle,normal,8671.33,1.40862,466.503,30.4,113.899,37.6162,3.73336,0.161475,14.5103,0.0943067,72.2293,105,13.0327,25.6,86.7588
1,1782113120,idle,normal,8660.75,1.4112,413.488,30.4,124.035,37.3091,3.73336,0.126987,14.172,0.130728,73.0982,107.5,12.8653,25.6,87.2465
1,1782113136,idle,normal,8512.97,1.42837,435.836,30.4,129.592,37.9375,3.73336,0.151364,14.5063,0.12361,74.7874,110,13.0268,25.6,89.2956
1,1782113152,idle,normal,8392.1,1.47691,382.286,30.4,117.526,38.7792,3.73336,0.142163,14.2971,0.102148,72.5791,110,13.0134,25.6,86.8954
1,1782113173,idle,normal,8491.94,1.43839,363.936,30.4,113.866,37.4459,3.73336,0.120095,14.9084,0.127919,76.4932,107.5,13.7716,25.6,91.4024
1,1782113193,idle,normal,8469.07,1.43998,429.7,30.4,108.507,38.883,3.73336,0.140889,14.8118,0.188987,74.6566,105,14.0383,25.6,89.4755
1,1782113215,idle,normal,8588.13,1.39755,502.677,30.4,114.54,36.9438,3.73336,0.0925166,14.966,0.160659,76.8992,105,13.3874,25.6,91.876
1,1782113228,idle,normal,8616.27,1.40242,486.142,30.4,110.75,35.8675,3.73336,0.100065,14.5814,0.153891,74.3114,105,13.7337,25.6,88.8982
1,1782113247,idle,normal,8766.57,1.3902,402.75,30.4,115.224,36.6056,3.73336,0.126366,15.0002,0.148744,73.9688,107.5,13.3024,25.6,88.9393
1,1782113264,idle,normal,8610.26,1.40935,377.533,30.4,116.4,36.6383,3.73336,0.16067,15.2779,0.195689,71.8646,112.5,13.5386,25.6,87.1406
1,1782113281,idle,normal,8522.14,1.3772,417.493,30.4,112.034,35.6701,3.73336,0.17358,15.0742,0.16535,69.8223,110,12.8265,25.6,84.8811
1,1782113301,idle,normal,8506.17,1.38084,418.469,30.4,112.615,35.7672,4.10363,0.206073,14.5734,0.220841,70.6714,110,13.6631,25.6,85.2357
1,1782113317,idle,normal,8629.35,1.38677,395.237,30.4,106.301,36.0069,4.10363,0.182192,15.1474,0.247866,70.4535,110,13.8444,25.6,85.6108
1,1782113333,idle,normal,8663.37,1.41876,356.375,30.4,110.556,36.2429,4.10363,0.274136,15.1412,0.259438,61.4747,110,14.0544,25.6,76.6149
1,1782113352,idle,normal,8547.52,1.39284,229.268,30.4,109.416,35.6029,4.10363,0.19742,15.1471,0.233862,68.1568,110,13.7254,25.6,83.2996
1,1782113374,idle,normal,8803.95,1.37827,322.929,30.4,114.211,33.9632,4.10363,0.158013,15.4646,0.260458,72.4913,110,13.4484,25.6,87.9631
1,1782113392,idle,normal,8723.49,1.3928,374.604,30.4,98.8965,33.8682,4.10363,0.105423,15.3596,0.278532,76.7978,112.5,13.5147,25.6,92.1377
1,1782113417,idle,normal,8531.29,1.35408,360.439,30.4,103.022,34.3043,4.10363,0.141356,15.5027,0.271819,71.3661,112.5,12.8562,25.6,86.8689
1,1782113440,idle,normal,8532.73,1.3276,151.72,30.4,103.172,34.3111,4.10363,0.187524,15.4402,0.269816,69.3406,110,13.4223,25.6,84.7937
1,1782113465,idle,normal,8615.74,1.34663,76.9753,30.4,92.2479,33.9111,4.10363,0.186284,15.395,0.305328,68.2459,110,14.0383,25.6,83.6478
1,1782113481,idle,normal,8769.84,1.33784,81.8652,30.4,108.027,33.4205,4.10363,0.167229,15.3278,0.364954,72.6733,117.5,14.3253,25.6,88.0238
1,1782113502,idle,normal,8706.04,1.34929,175.565,30.4,103.121,33.1501,4.10363,0.063583,14.766,0.340926,80.0768,110,14.1973,25.6,94.8725
1,1782113517,idle,normal,8676.13,1.35492,226.68,30.4,100.292,33.7261,4.74776,0.0946268,14.8093,0.325583,77.28,112.5,13.6181,70.5,92.0716
1,1782113541,idle,normal,8671.14,1.41494,168.482,30.4,99.1275,32.8855,4.74776,0.0946683,14.6925,0.382245,77.5213,115,13.7984,70.5,92.2167
1,1782113562,idle,normal,8637.13,1.40332,258.894,30.4,100.087,33.5058,4.74776,0.0951666,14.9685,0.366972,74.9753,112.5,13.7797,70.5,89.9614
1,1782113577,idle,normal,8364.3,1.42358,267.414,30.4,89.5462,33.2183,4.74776,-0.000446917,15.0274,0.548955,84.3409,112.5,13.2882,70.5,99.3766
1,1782113600,idle,normal,8305.55,1.3681,217.819,30.4,82.8967,33.6432,4.74776,-0.0158121,15.2977,0.559219,84.8213,112.5,13.5521,70.5,100.105
1,1782113624,idle,normal,8252.86,1.37043,182.783,30.4,81.3835,33.3332,4.74776,0.00399438,15.1998,0.544939,85.0093,112.5,13.7911,70.5,100.203
1,1782113647,idle,normal,8287.99,1.36731,131.025,30.4,84.3015,35.1089,4.74776,0.00150221,15.1298,0.547595,84.0317,112.5,13.666,70.5,99.1655
1,1782113670,idle,normal,8543.79,1.3699,83.0502,30.4,93.5932,34.368,4.74776,0.0404819,15.3958,0.560249,81.5672,110,14.5778,70.5,96.9886
1,1782113695,idle,normal,8429.7,1.37257,277.95,30.4,96.3467,35.338,4.74776,0.0299246,15.2693,0.546943,83.1518,112.5,14.3159,70.5,98.4316
1,1782113712,idle,normal,8345.79,1.35477,229.595,30.4,106.027,34.8505,4.74776,0.052774,15.2237,0.51434,80.6448,112.5,13.319,70.5,95.8592
1,1782113730,idle,normal,8480.59,1.35552,120.212,30.4,107.602,35.1037,4.74776,0.0641363,14.7456,0.523078,79.6964,110,13.7567,70.5,94.4349
1,1782113750,idle,normal,8600.98,1.37904,177.312,30.4,112.748,36.2937,4.19304,0.0535876,14.7141,0.477761,82.0419,112.5,13.9027,70.5,96.7563
1,1782113770,idle,normal,8536.48,1.40969,235.692,30.4,103.098,34.4332,4.19304,0.0284609,14.623,0.454846,83.7454,110,13.6607,70.5,98.3634
1,1782113793,idle,normal,8476.96,1.42283,339.785,30.4,109.984,35.6792,4.19304,0.0444926,14.3,0.437809,83.8904,110,13.1843,70.5,98.1981
1,1782113808,idle,normal,8400.37,1.42231,319.482,30.4,110.163,34.9067,4.19304,-0.0128672,14.5046,0.486023,86.5097,110,13.0203,70.5,101.021
1,1782113828,idle,normal,8453.69,1.43699,283.029,30.4,98.9903,35.4622,4.19304,0.0692963,13.8443,0.454659,81.9378,112.5,13.0527,70.5,95.7733
1,1782113845,idle,normal,8407.05,1.45951,310.847,30.4,83.0843,36.0234,4.19304,0.0265153,13.9762,0.473883,82.968,110,13.2274,70.5,96.9659
1,1782113869,idle,normal,8188.36,1.5015,283.019,59.2,95.2691,35.8171,4.19304,0.00512817,14.3789,0.456018,85.656,107.5,12.8927,70.5,100.024
1,1782113888,idle,normal,8306.13,1.55585,213.983,59.2,101.065,35.1268,4.19304,-0.0139126,14.0728,0.472598,85.2843,112.5,13.3354,70.5,99.3288
1,1782113910,idle,normal,8464.72,1.53631,297.943,59.2,100.578,34.089,4.19304,-0.000195999,14.5706,0.454675,84.4224,115,13.8085,70.5,98.9849
1,1782113931,idle,normal,8422.91,1.55659,347.103,59.2,88.156,35.4701,4.19304,0.0687204,14.4686,0.412708,78.22,117.5,12.8995,70.5,92.7283
1,1782113949,idle,normal,8417.22,1.53231,279.447,59.2,86.4333,34.442,4.19304,0.0658112,14.7859,0.390757,79.0401,117.5,12.2479,70.5,93.8234
1,1782113966,idle,normal,8323.34,1.55488,185.348,59.2,81.8245,34.8392,4.28121,0.0466873,14.6727,0.415519,81.9072,115,12.7094,70.5,96.577
1,1782113988,idle,normal,8209.28,1.56534,117.847,59.2,84.1575,35.6963,4.28121,0.0543178,14.8079,0.430441,81.3053,115,12.4455,70.5,96.1407
1,1782114009,idle,normal,8303.88,1.56593,72.4141,59.2,88.6138,36.5425,4.28121,0.0512753,14.7479,0.466418,80.7793,120,13.2387,70.5,95.4975
1,1782114024,idle,normal,8101.43,1.51219,136.171,59.2,84.107,35.6209,4.28121,0.0837266,14.9467,0.444737,78.1685,117.5,13.6,70.5,
1,1782114040,idle,normal,8160.23,1.52637,72.6376,59.2,92.881,36.2279,4.28121,0.0360178,14.6263,0.442799,82.1156,115,12.9811,70.5,96.75
1,1782114062,idle,normal,8143.46,1.50632,278.931,59.2,96.5242,36.204,4.28121,-0.00115383,14.6862,0.436266,84.2204,115,14.2894,70.5,98.9298
1,1782114081,idle,normal,8396.61,1.553,238.196,59.2,94.9593,35.7053,4.28121,0.000514937,14.4191,0.440563,84.3159,117.5,14.1108,70.5,98.7391
1,1782114100,idle,normal,8404.59,1.56774,293.228,59.2,104.186,37.0464,4.28121,-0.0893798,14.8805,0.414102,91.8911,117.5,14.2074,70.5,106.764
1,1782114122,idle,normal,8373.32,1.57445,293.83,59.2,107.708,37.8118,4.28121,-0.0484431,14.4564,0.417775,91.2763,112.5,13.3009,70.5,105.736
1,1782114140,idle,normal,8287.76,1.53243,307.918,59.2,97.8716,37.4867,4.28121,-0.0779844,14.2858,0.38221,92.4241,112.5,13.0057,70.5,106.697
1,1782114157,idle,normal,8326.73,1.59029,250.178,59.2,92.8187,38.5438,4.28121,-0.0545948,14.1279,0.390848,89.0343,117.5,12.8751,70.5,103.165
1,1782114176,idle,normal,8202.7,1.59879,196.861,59.2,100.769,37.3538,5.03754,-0.0135278,13.9832,0.386194,88.4646,112.5,13.4409,70.5,102.475
1,1782114198,idle,normal,8372.17,1.56362,283.711,59.2,115.434,37.4774,5.03754,0.0752231,14.4696,0.344243,78.9065,115,13.5766,70.5,93.3842
1,1782114218,idle,normal,8378.77,1.59692,361.28,59.2,103.321,38.2295,5.03754,0.11467,14.0411,0.31864,78.1047,115,13.4368,70.5,92.1186
1,1782114240,idle,normal,8265.3,1.56975,322.563,59.2,94.2276,37.8446,5.03754,0.0854909,14.0025,0.307537,79.5929,115,12.5548,70.5,93.6056
1,1782114259,idle,normal,8368.54,1.63748,292.931,59.2,93.9333,38.4524,5.03754,0.0194556,14.7138,0.310019,83.5771,115,12.4945,70.5,98.3072
1,1782114278,idle,normal,8046.08,1.61198,372.261,59.2,95.3504,37.3972,5.03754,0.0399005,14.3697,0.327853,82.8506,112.5,13.02,70.5,97.2197
1,1782114294,idle,normal,7856.19,1.55252,179.922,59.2,104.531,37.3574,5.03754,0.0439027,14.4304,0.343417,83.7736,112.5,12.7288,70.5,98.2046
1,1782114312,idle,normal,7860.31,1.55645,128.633,59.2,88.1367,37.452,5.03754,0.00517634,14.7174,0.313508,83.8799,115,13.6969,70.5,98.5844
1,1782114334,idle,normal,7911.96,1.56985,82.7062,59.2,82.9015,37.5288,5.03754,0.102485,14.7557,0.315651,79.0296,115,14.9072,70.5,93.7831
1,1782114354,idle,normal,7887.61,1.56915,123.002,59.2,107.144,37.0407,5.03754,0.0586673,14.6317,0.331018,80.6777,115,15.4049,70.5,95.2867
1,1782114379,idle,normal,8056.63,1.55722,226.606,59.2,97.7534,36.5765,5.03754,0.0181397,14.5366,0.354387,84.512,115,15.0826,70.5,99.0527
1,1782114402,idle,normal,7927.54,1.53451,193.298,59.2,90.3932,37.1193,5.26794,0.0482293,15.1232,0.354964,82.1252,112.5,15.0673,70.5,97.2448
1,1782114422,idle,normal,7894.42,1.54366,63.2961,59.2,94.2656,37.6771,5.26794,0.0681321,15.3837,0.343379,80.3302,112.5,14.573,70.5,95.7247
1,1782114444,idle,normal,7998.98,1.50232,100.762,59.2,98.87,37.1749,5.26794,0.0247259,15.0253,0.393272,82.122,115,15.3411,70.5,97.1816
1,1782114466,idle,normal,8027.57,1.45157,177.932,59.2,105.403,38.0907,5.26794,0.0857753,14.9657,0.367371,77.9562,117.5,15.4527,70.5,92.9081
1,1782114485,idle,normal,8042.83,1.50708,96.9199,59.2,96.5964,36.4614,5.26794,0.0734932,14.8512,0.374675,77.4775,115,15.0343,70.5,92.3258
1,1782114497,idle,normal,7961.27,1.50045,119.422,59.2,114.68,36.7928,5.26794,0.126174,14.9816,0.361728,77.7639,115,15.2047,70.5,92.7307
1,1782114516,idle,normal,8022.2,1.52687,107.835,59.2,128.447,36.9203,5.26794,0.166054,14.9916,0.351743,72.3885,115,15.4274,70.5,87.3683
1,1782114535,idle,normal,8197,1.50512,261.556,59.2,110.644,35.9807,5.26794,0.0932596,15.132,0.350195,77.4634,115,15.6137,70.5,92.602
1,1782114550,idle,normal,8246.28,1.51362,363.93,59.2,111.168,37.9769,5.26794,0.0607613,15.0377,0.343955,78.2159,117.5,15.1139,70.5,93.2485
