aikaleima;dens_22;speed_99;torque_30;flow_98;analyzer_82;valve_27;humid_13;setp_76;ph_52;ph_05;total_70;ph_85
17.06.2026 06:34:40;480,662;8,53037;190,548;1226,61;8,35572;28,9;448,832;71,6;313,355;1934,75;1239,58;12,9611
17.06.2026 06:34:50;488,884;9,26648;148,709;1185,67;8,35572;28,9;449,752;71,6;303,765;1880,03;1198,02;12,322
17.06.2026 06:35:00;497,112;8,89734;157,292;1294,77;8,35572;28,9;435,039;71,6;314,043;1887,26;1307,28;12,5101
17.06.2026 06:35:10;487,864;9,07953;149,367;1234,25;8,35572;28,9;438,606;71,6;309,827;1893,12;1246,84;12,589
17.06.2026 06:35:20;488,664;8,44233;172,068;1170,25;8,35572;28,9;440,223;71,6;321,735;1835,53;1183,01;12,7398
17.06.2026 06:35:30;493,179;8,80265;128,805;1231,81;8,35572;28,9;442,086;71,6;318,939;1822,26;1244,33;12,5254
17.06.2026 06:35:40;512,495;8,04622;120,233;1145,69;8,35572;28,9;460,09;71,6;333,69;1855,24;1158;12,3202
17.06.2026 06:35:50;488,485;7,67466;133,343;1236,08;8,35572;28,9;444,692;71,6;334,805;1902,91;1248,9;12,8201
17.06.2026 06:36:00;495,816;8,02386;131,219;1249,56;8,35572;28,9;438,406;71,6;328,862;1849,43;1262,34;12,8135
17.06.2026 06:36:10;496,654;8,16554;162,718;1368,51;8,34243;28,9;456,655;71,6;327,644;1831,84;1381,76;13,2758
17.06.2026 06:36:20;489,886;9,28196;163,752;1411,14;8,34243;28,9;455,394;71,6;307,41;1861,77;1424,66;13,5281
17.06.2026 06:36:30;484,488;8,72107;169,41;1362,86;8,34243;28,9;471,712;71,6;322,119;1830,08;1376,34;13,5081
17.06.2026 06:36:40;478,773;7,91452;175,747;1346,2;8,34243;28,9;472,556;71,6;331,989;1835,69;1359,49;13,2944
17.06.2026 06:36:50;474,039;8,37958;151,387;1201,84;8,34243;28,9;453,948;71,6;316,228;1902,97;1214,25;12,4111
17.06.2026 06:37:00;504,117;8,53418;174,852;1312,48;8,34243;28,9;454,772;71,6;314,161;1943,47;1325,09;12,5971
17.06.2026 06:37:10;491,912;9,25792;166,934;1375,73;8,34243;28,9;449,868;22,5;299,95;1899,94;1388,9;13,1726
17.06.2026 06:37:20;485,987;9,30221;163,541;1263,98;8,34243;28,9;444,999;22,5;297,731;1853,91;1277,15;13,1363
17.06.2026 06:37:30;492,563;8,37508;173,346;1254,26;8,34243;28,9;458,609;22,5;315,032;1814,79;1267,22;12,9482
17.06.2026 06:37:40;493,167;8,35827;183,937;1115,39;8,36853;28,9;454,188;22,5;308,807;1838,16;1127,88;12,5091
17.06.2026 06:37:50;484,633;8,75695;174,305;1156,95;8,36853;28,9;445,489;22,5;309,921;1901,1;1169,5;12,5781
17.06.2026 06:38:00;484,038;8,18953;171,111;1260,54;8,36853;28,9;448,956;22,5;319,479;1885,42;1273,35;12,8243
17.06.2026 06:38:10;480,311;7,98935;185,684;1214,43;8,36853;28,9;454,017;22,5;322,323;1898,66;1227,56;13,1111
17.06.2026 06:38:20;469,253;8,19639;177,077;1176,02;8,36853;28,9;463,536;22,5;312,35;1914,01;1189,09;13,0645
17.06.2026 06:38:30;478,257;7,66881;200,389;1302,31;8,36853;28,9;459,478;22,5;322,779;1895,42;1315,45;13,1586
17.06.2026 06:38:40;482,77;7,81258;199,012;1264,83;8,36853;28,9;456,435;22,5;308,502;1924,13;1278,11;13,2835
17.06.2026 06:38:50;474,255;7,96492;235,606;1227,42;8,36853;28,9;467,675;22,5;307,618;1942,63;1240,8;13,4342
17.06.2026 06:39:00;489,262;8,16173;228,501;1303,2;8,36853;28,9;467,353;22,5;297,89;1966,47;1316,9;13,6643
17.06.2026 06:39:10;490,12;8,40203;237,264;1229,74;8,17238;28,9;469,447;22,5;304,791;1976,12;1243,44;13,6756
17.06.2026 06:39:20;482,653;8,21009;267,591;1194,72;8,17238;28,9;472,617;22,5;300,386;1998,57;1208,5;13,7861
17.06.2026 06:39:30;505,622;8,82208;267,259;1098,09;8,17238;28,9;469,667;22,5;294,501;2004,41;1111,38;13,3045
17.06.2026 06:39:40;483,166;9,20281;283,764;1104,27;8,17238;28,9;472,748;22,5;292,25;2049,92;1117,93;13,6668
17.06.2026 06:39:50;508,529;9,5357;267,296;1125,61;8,17238;28,9;469,223;22,5;291,948;2074,95;1138,93;13,3038
17.06.2026 06:40:00;501,293;9,59557;261,927;1023,95;8,17238;28,9;464,536;22,5;290,286;2072,54;1037,06;13,0839
17.06.2026 06:40:10;525,279;9,21741;237,166;1027,52;8,17238;67,1;467,385;22,5;266,488;2103,77;1039,79;12,2744
17.06.2026 06:40:20;522,613;9,15269;231,018;1038,22;8,17238;67,1;470,246;22,5;264,954;2031,71;1050,59;12,3721
17.06.2026 06:40:30;519,817;8,97143;187,67;1065,61;8,17238;67,1;453,549;22,5;264,988;2061,29;1077,21;11,6158
17.06.2026 06:40:40;534,362;9,96826;152,427;1067,69;8,11433;67,1;450,244;22,5;273,951;1995,48;1079,58;11,8967
17.06.2026 06:40:50;505,731;9,90634;173,589;1046,36;8,11433;67,1;449,887;22,5;261,238;1983,18;1058,66;12,3002
17.06.2026 06:41:00;511,791;9,85905;161,466;1044,02;8,11433;67,1;455,555;22,5;262,502;1906,23;1056,29;12,2694
17.06.2026 06:41:10;493,836;8,99708;163,258;1090,75;8,11433;67,1;452,578;22,5;275,747;1876,37;1103,52;12,7889
17.06.2026 06:41:20;503,603;8,80998;136,663;1098,7;8,11433;67,1;442,074;22,5;290,466;1940,5;1110,76;12,0682
17.06.2026 06:41:30;490,626;8,98581;173,422;1021,69;8,11433;67,1;440,511;22,5;295,135;1937,23;1034,09;12,4087
17.06.2026 06:41:40;480,881;9,44488;161,528;1163,5;8,11433;67,1;436,039;22,5;280,775;1998,21;1176,2;12,7418
17.06.2026 06:41:50;477,13;9,1106;176,199;1241,62;8,11433;67,1;451,352;22,5;292,256;1935,04;1254,96;13,3454
17.06.2026 06:42:00;498,52;8,77099;148,475;1233,37;8,11433;67,1;468,715;22,5;295,354;2011,46;1246,72;13,3435
17.06.2026 06:42:10;508,137;8,5785;129,246;1231,86;8,12711;67,1;466,526;22,5;305,851;2006,08;1244,65;12,7888
17.06.2026 06:42:20;512,006;8,83587;133,235;1255,68;8,12711;67,1;459,608;22,5;309,207;2054,21;1268,44;12,7506
17.06.2026 06:42:30;520,206;9,60978;145,099;1292,71;8,12711;67,1;465,072;22,5;285,207;2008,35;1305,6;12,9087
17.06.2026 06:42:40;508,821;10,7663;150,85;1386,03;8,12711;67,1;455,135;22,5;272,515;1966,29;1399,26;13,2031
17.06.2026 06:42:50;523,626;10,8959;135,604;1395,53;8,12711;67,1;458,467;22,5;271,363;1930,87;1408,69;13,1966
17.06.2026 06:43:00;521,424;10,026;142,407;1209,89;8,12711;67,1;469,08;22,5;275,061;1883,82;1222,34;12,402
17.06.2026 06:43:10;531,096;10,5681;114,661;1062,8;8,12711;67,1;473,453;22,5;268,103;1881,77;1074,58;11,7809
17.06.2026 06:43:20;539,73;10,2492;89,504;1081,75;8,12711;67,1;465,297;37,7;280,209;1906,52;1093,16;11,4154
17.06.2026 06:43:30;534,213;10,8122;100,538;1118,83;8,12711;67,1;465,667;37,7;285,145;1882,75;1130,42;11,5854
17.06.2026 06:43:40;541,957;10,7314;143,552;1112,74;7,9323;67,1;474,726;37,7;268,636;1860,66;1124,49;11,7601
17.06.2026 06:43:50;542,207;11,1426;102,673;1190,35;7,9323;67,1;466,878;37,7;257,277;1782,93;1202,28;11,8999
17.06.2026 06:44:00;557,558;10,6548;85,3068;1163,42;7,9323;67,1;465,937;37,7;275,926;1772,55;1174,97;11,5226
17.06.2026 06:44:10;553,628;10,4703;80,4484;1049,78;7,9323;67,1;442,928;37,7;263,376;1835,61;1060,49;10,6908
17.06.2026 06:44:20;548,984;10,4801;121,391;992,409;7,9323;67,1;461,909;37,7;264,143;1770,57;1003,86;11,4604
17.06.2026 06:44:30;535,361;10,7532;116,326;1080,47;7,9323;67,1;457,921;37,7;268,535;1717,41;1092,13;11,6563
17.06.2026 06:44:40;535,314;10,601;96,6492;1054,56;7,9323;67,1;461,349;37,7;268,123;1662,16;1066,16;11,5544
17.06.2026 06:44:50;521,354;10,002;122,709;1001,14;7,9323;67,1;463,721;37,7;290,591;1811,3;1012,74;11,5809
17.06.2026 06:45:00;529,108;10,0578;135,7;1025,38;7,9323;67,1;462,99;37,7;274,478;1790,9;1037,11;11,7371
17.06.2026 06:45:10;531,653;10,3982;132,865;1045,23;8,04887;67,1;466,106;37,7;273,504;1816,72;1056,94;11,7204
17.06.2026 06:45:20;538,076;11,1423;103,893;1181,28;8,04887;67,1;455,727;37,7;267,568;1850,74;1193,43;12,1524
17.06.2026 06:45:30;551,154;10,6515;95,3278;1148,01;8,04887;67,1;456,182;37,7;275,75;1890,78;1159,78;11,786
17.06.2026 06:45:40;542,058;10,7094;124,451;1134,13;8,04887;67,1;447,518;37,7;275,653;1841,64;1146,28;12,1494
17.06.2026 06:45:50;559,327;11,1803;87,9415;1085,25;8,04887;67,1;447,811;37,7;270,411;1803,32;1096,6;11,3443
17.06.2026 06:46:00;573,019;10,385;80,3187;1114,11;8,04887;67,1;449,095;37,7;283,792;1785,99;1125,7;11,5662
17.06.2026 06:46:10;570,238;10,3526;42,279;1091,55;8,04887;67,1;444,309;37,7;280,676;1826,27;1103,14;11,6146
17.06.2026 06:46:20;577,013;10,02;35,1811;1073,45;8,04887;67,1;456,375;37,7;290,49;1761,33;1084,54;11,0961
17.06.2026 06:46:30;607,134;9,52488;43,4756;1160,25;8,04887;67,1;457,275;37,7;291,872;1756,69;1171,8;11,5966
17.06.2026 06:46:40;580,449;9,99743;43,1757;1085,52;7,78742;67,1;461,033;37,7;287,011;1725,82;1097,11;11,5741
17.06.2026 06:46:50;598,976;9,64144;76,3271;1192,65;7,78742;67,1;472,464;37,7;289,611;1683,59;1204,64;12,0192
17.06.2026 06:47:00;590,465;10,1633;87,2609;1172,63;7,78742;67,1;458,873;37,7;276,037;1683,17;1184,56;11,9386
17.06.2026 06:47:10;584,677;10,0415;109,42;1157,01;7,78742;67,1;466,844;37,7;268,061;1730,31;1169,2;12,1824
17.06.2026 06:47:20;583,858;10,0263;127,667;1193,36;7,78742;67,1;472,332;37,7;272,44;1760,12;1205,74;12,3649
17.06.2026 06:47:30;569,16;10,1713;103,184;1115,02;7,78742;67,1;464,656;37,7;266,21;1749,59;1126,78;11,756
17.06.2026 06:47:40;552,055;10,1626;124,767;1075,34;7,78742;67,1;470,281;37,7;268,839;1829,31;1087,13;11,7893
17.06.2026 06:47:50;551,843;10,532;157,296;1099,95;7,78742;67,1;468,414;37,7;265,802;1788,13;1112,16;12,2259
17.06.2026 06:48:00;552,968;10,2105;157,414;1009,35;7,78742;67,1;461,352;37,7;265,846;1790,26;1021,3;11,9565
17.06.2026 06:48:10;546,86;10,1165;179,54;1066,07;7,78034;67,1;459,066;37,7;269,295;1807,48;1078,54;12,4781
17.06.2026 06:48:20;559,926;10,0185;147,349;982,971;7,78034;67,1;465,902;37,7;263,366;1897,51;994,612;11,6172
17.06.2026 06:48:30;552,084;10,0061;145,189;989,879;7,78034;67,1;465,374;37,7;264,436;1887,4;1001,82;11,9123
17.06.2026 06:48:40;533,281;10,2743;163,731;1051,66;7,78034;67,1;472,057;37,7;268,977;1953,31;1064;12,3643
17.06.2026 06:48:50;560,166;9,53869;153,069;1032,68;7,78034;67,1;470,533;37,7;279,533;1847,84;1044,93;12,2549
17.06.2026 06:49:00;535,129;9,72502;174,707;1008,36;7,78034;67,1;476,157;37,7;270,597;1874,8;1020,34;11,9914
17.06.2026 06:49:10;526,542;9,7404;203,46;1074,32;7,78034;67,1;479,954;37,7;267,809;1960,88;1086,78;12,4465
17.06.2026 06:49:20;539,711;10,3889;177,425;1148,92;7,78034;67,1;487,227;37,7;268,459;1918,7;1161,49;12,5751
17.06.2026 06:49:30;530,29;11,0212;202,238;1071,27;7,78034;67,1;487,365;71,3;251,862;1975,24;1083,57;12,2717
17.06.2026 06:49:40;520,008;11,2845;223,5;1073,29;7,92291;67,1;486,658;71,3;250,655;1990,48;1086,03;12,7075
17.06.2026 06:49:50;512,045;11,2863;224,012;1012,39;7,92291;67,1;482,417;71,3;246,898;1923,91;1024,63;12,2447
17.06.2026 06:50:00;521,037;11,4332;218,845;970,889;7,92291;67,1;474,211;71,3;245,447;1962,94;982,876;11,9998
17.06.2026 06:50:10;526,877;11,9179;181,394;949,164;7,92291;50,7;486,02;71,3;250,685;1982,24;960,716;11,5633
17.06.2026 06:50:20;539,682;12,3604;156,731;935,787;7,92291;50,7;474,433;71,3;247,162;1987,9;946,973;11,1878
17.06.2026 06:50:30;521,6;11,506;171,742;845,673;7,92291;50,7;465,722;71,3;256,442;1964,74;856,866;11,1863
17.06.2026 06:50:40;551,255;11,1808;211,85;849,648;7,92291;50,7;462,233;71,3;263,737;1817,16;860,822;11,1538
17.06.2026 06:50:50;566,159;11,1578;177,826;797,63;7,92291;50,7;462,608;71,3;257,459;1798,01;808,406;10,764
17.06.2026 06:51:00;585,919;10,5811;133,283;862,952;7,92291;50,7;468,944;71,3;268,64;1863,86;873,821;10,8737
17.06.2026 06:51:10;581,919;10,0556;139,402;869,469;7,6691;50,7;462,575;71,3;275,754;1870,5;881,012;11,5712
17.06.2026 06:51:20;585,968;9,73121;129,393;823,752;7,6691;50,7;457,756;71,3;286,509;1830,75;834,761;10,9927
17.06.2026 06:51:30;559,423;10,4137;169,74;908,124;7,6691;50,7;459,035;71,3;284,606;1784,09;919,791;11,6844
17.06.2026 06:51:40;566,038;10,1685;159,062;961,073;7,6691;50,7;458,683;71,3;275,623;1820,48;972,957;11,8846
17.06.2026 06:51:50;564,608;9,71462;172,666;1040,54;7,6691;50,7;458,692;71,3;287,327;1774,14;1052,9;12,3572
17.06.2026 06:52:00;551,086;9,58057;163,825;982,081;7,6691;50,7;458,866;71,3;293,678;1898,08;994,282;12,2006
17.06.2026 06:52:10;547,833;9,80723;118,754;999,419;7,6691;50,7;457,419;71,3;282,306;1873,41;1011,18;11,7392
17.06.2026 06:52:20;544,51;9,55267;137,696;1102,32;7,6691;50,7;456,088;71,3;288,077;1912,7;1114,21;11,884
17.06.2026 06:52:30;539,609;9,90178;148,804;1091,35;7,6691;50,7;441,084;71,3;286,74;1900,79;1103,6;12,2379
17.06.2026 06:52:40;540,238;9,36783;158,842;1113,63;8,0181;50,7;431,913;71,3;290,827;1794,47;1125,97;12,3407
17.06.2026 06:52:50;516,902;9,46446;136,578;1104,74;8,0181;50,7;434,23;71,3;287,504;1843,66;1116,86;12,1315
17.06.2026 06:53:00;511,761;9,45772;119,499;1134,5;8,0181;50,7;435,515;71,3;296,466;1866,3;1147,03;12,5392
17.06.2026 06:53:10;512,502;8,38168;93,2669;1139;8,0181;50,7;446,327;71,3;310,853;1893,53;1151,19;12,1969
17.06.2026 06:53:20;505,06;7,99559;125,608;1156,73;8,0181;50,7;446,948;71,3;315,004;1843,34;1169,2;12,447
17.06.2026 06:53:30;513,145;7,92504;113,985;1181,97;8,0181;50,7;453,543;71,3;315,103;1895,92;1194,42;12,4425
17.06.2026 06:53:40;535,587;7,76667;117,937;1338,49;8,0181;50,7;459,162;71,3;324,214;1827,53;1351,46;12,9665
17.06.2026 06:53:50;535,954;8,54548;129,987;1340,17;8,0181;50,7;459,052;71,3;303,27;1913,78;1353,12;12,9628
17.06.2026 06:54:00;535,755;8,43229;175,439;1303,66;8,0181;50,7;459,2;71,3;311,255;1876,86;1317,18;13,5013
17.06.2026 06:54:10;526,08;9,01841;199,985;1359,82;8,01622;50,7;469,985;71,3;293,628;1850,54;1373,52;13,6913
17.06.2026 06:54:20;522,836;9,2024;202,833;1224,13;8,01622;50,7;469,087;71,3;280,258;1899,75;1237,34;13,2167
17.06.2026 06:54:30;513,018;9,54912;190,243;1281,8;8,01622;50,7;462,99;71,3;288,408;1957,17;1294,99;13,2308
17.06.2026 06:54:40;514,858;9,85214;195,783;1163,43;8,01622;50,7;460,744;71,3;279,371;1982,75;1176,38;12,9687
17.06.2026 06:54:50;498,524;9,66324;204,6;1117,6;8,01622;50,7;478,048;71,3;281,648;1992,72;1130,1;12,5022
17.06.2026 06:55:00;495,282;10,1018;209,038;1115,5;8,01622;50,7;466,894;71,3;272,219;1966,58;1128,41;12,9235
17.06.2026 06:55:10;511,554;9,4747;164,006;1138,15;8,01622;50,7;461,057;71,3;285,086;1958,26;1150,55;12,4003
17.06.2026 06:55:20;529,43;9,43822;190,919;1086,65;8,01622;50,7;470,78;71,3;287,872;1955,66;1098,9;12,2472
17.06.2026 06:55:30;523,471;10,1179;183,547;1022,69;8,01622;50,7;469,846;71,3;269,032;2003,9;1034,73;12,0516
17.06.2026 06:55:40;536,231;9,20363;170,701;1078,75;8,04625;50,7;472,395;71,3;274,411;1908,07;1090,88;12,1704
17.06.2026 06:55:50;519,397;9,37841;197,004;1103,48;8,04625;50,7;477,277;71,3;283,689;1877,08;1116,15;12,6733
17.06.2026 06:56:00;507,723;10,0476;195,736;958,277;8,04625;50,7;473,182;71,3;273,197;1912,76;970,4;12,1271
17.06.2026 06:56:10;503,67;9,84153;216,977;1056,16;8,04625;50,7;483,093;71,3;281,76;1887,35;1068,7;12,5151
17.06.2026 06:56:20;507,831;10,1644;247,62;1090,14;8,04625;50,7;478,051;71,3;274,3;1939,06;1103,27;13,1337
17.06.2026 06:56:30;501,82;10,9647;218,822;1033,68;8,04625;50,7;459,164;71,3;269,096;1945,98;1046,06;12,3889
17.06.2026 06:56:40;518,6;10,9871;201,5;1068,37;8,04625;50,7;449,096;71,3;269,566;1983,61;1080,72;12,3532
17.06.2026 06:56:50;501,445;10,9883;210,456;1033,34;8,04625;50,7;456,193;71,3;260,885;2016,69;1045,55;12,2308
17.06.2026 06:57:00;530,141;11,0721;157,478;923,29;8,04625;50,7;471,133;71,3;264,541;1960,84;934,828;11,5394
17.06.2026 06:57:10;545,827;9,73384;120,951;973,356;8,03718;50,7;456,337;71,3;289,023;1937,97;984,831;11,5056
17.06.2026 06:57:20;538,426;9,21978;105,352;945,96;8,03718;50,7;452,342;71,3;302,497;1931,85;957,194;11,2261
17.06.2026 06:57:30;546,407;9,57797;133,762;957,402;8,03718;50,7;451,842;71,3;283,787;1902,96;968,566;11,1568
17.06.2026 06:57:40;568,52;9,84772;89,601;1113,74;8,03718;50,7;455,873;71,3;284,874;1826,73;1125,12;11,3402
17.06.2026 06:57:50;542,807;9,75379;131,58;1194,03;8,03718;50,7;446,578;71,3;290,217;1779,95;1206,59;12,5648
17.06.2026 06:58:00;543,567;9,44048;130,953;1137,06;8,03718;50,7;444,154;71,3;295,298;1771,8;1149,27;12,2059
17.06.2026 06:58:10;563,162;9,58149;120,676;1084,28;8,03718;50,7;458,711;71,3;296,802;1728,84;1096,21;11,9287
17.06.2026 06:58:20;546,047;9,27272;146,302;1053,22;8,03718;50,7;451,685;71,3;294,055;1863,75;1065,93;12,6889
17.06.2026 06:58:30;559,511;8,75655;125,953;1160,75;8,03718;50,7;462,487;71,3;301,052;1829,7;1173,18;12,4469
17.06.2026 06:58:40;542,42;8,966;131,482;1154,08;7,95102;50,7;468,037;71,3;298,017;1838,55;1166,15;12,0615
17.06.2026 06:58:50;550,12;9,27385;132,721;1169,41;7,95102;50,7;460,793;71,3;287,077;1905,68;1181,83;12,4339
17.06.2026 06:59:00;550,046;8,87541;158,836;1182,9;7,95102;50,7;472,473;71,3;288,193;1858,33;1195,56;12,6597
17.06.2026 06:59:10;536,801;9,57915;192,483;1176,06;7,95102;50,7;463,238;71,3;288,871;1812,02;1188,93;12,8516
17.06.2026 06:59:20;528,035;9,75225;167,809;1117,44;7,95102;50,7;472,162;71,3;273,433;1815,25;1129,83;12,4092
17.06.2026 06:59:30;525,062;9,52339;183,879;1130,27;7,95102;50,7;468,504;71,3;286,308;1874,89;1142,95;12,6721
17.06.2026 06:59:40;511,464;9,63053;196,94;1128;7,95102;50,7;462,789;71,3;276,486;1933,38;1140,76;12,7735
17.06.2026 06:59:50;506,567;9,02334;210,435;998,743;7,95102;50,7;456,301;71,3;288,919;1917,5;1011,2;12,4435
17.06.2026 07:00:00;520,312;9,71242;208,901;1089,67;7,95102;50,7;458,052;71,3;269,081;1917,86;1102,33;12,5898
17.06.2026 07:00:10;493,783;9,52177;190,256;1056,56;8,24676;74,9;451,192;71,3;254,822;1973,82;1068,72;12,1291
17.06.2026 07:00:20;473,432;9,18113;187,728;1094,09;8,24676;74,9;437,223;71,3;269,987;1940,75;1106,41;12,3336
17.06.2026 07:00:30;445,957;9,30966;206,972;992,284;8,24676;74,9;445,124;71,3;265,986;1973,52;1004,57;12,2995
17.06.2026 07:00:40;441,797;9,74958;191,638;1071,63;8,24676;74,9;458,89;71,3;272,069;1947,59;1084,27;12,6535
17.06.2026 07:00:50;468,399;9,72434;153,709;1131,47;8,24676;74,9;466,244;71,3;280,797;1983,44;1144,28;12,8123
17.06.2026 07:01:00;474,592;8,93062;160,255;1136,6;8,24676;74,9;473,571;71,3;291,327;2045,87;1149,31;12,7274
17.06.2026 07:01:10;492,618;9,61382;168,484;1183,07;8,24676;74,9;480,352;71,3;298,401;2072,62;1195,94;12,8289
17.06.2026 07:01:20;516,393;10,4281;151,814;1177,11;8,24676;74,9;471,08;71,3;265,805;2042,04;1189,66;12,5598
17.06.2026 07:01:30;511,302;10,7255;174,42;1315,13;8,24676;74,9;463,242;71,3;261,012;2027,46;1328,09;12,9784
17.06.2026 07:01:40;510,098;10,9756;169,246;1297,28;8,07687;74,9;474,594;71,3;261,734;1992,55;1310,23;12,9336
17.06.2026 07:01:50;523,706;11,9749;132,9;1112,66;8,07687;74,9;471,414;69,7;248,725;1943,67;1124,52;11,8758
17.06.2026 07:02:00;529,8;10,8032;123,584;1064,03;8,07687;74,9;462,016;69,7;252,154;1941,91;1075,56;11,5115
17.06.2026 07:02:10;528,664;10,8684;143,847;1071,5;8,07687;74,9;453,081;69,7;258,304;1903,16;1083,08;11,5851
17.06.2026 07:02:20;533,578;11,617;118,342;935,346;8,07687;74,9;457,445;69,7;246,478;1822,15;946,304;10,9482
17.06.2026 07:02:30;536,859;10,8093;88,5615;1008,67;8,07687;74,9;443,73;69,7;258,288;1818,25;1019,81;11,1273
17.06.2026 07:02:40;512,047;10,5742;132,06;1048,61;8,07687;74,9;447,62;69,7;267,435;1827,54;1060,4;11,7838
17.06.2026 07:02:50;526,32;10,7261;112,633;957,342;8,07687;74,9;457,817;69,7;277,669;1794,8;968,325;10,9829
17.06.2026 07:03:00;545,08;10,7655;73,4756;1038,6;8,07687;74,9;454,682;69,7;268,001;1778,33;1049,91;11,3106
17.06.2026 07:03:10;543,488;9,97635;94,758;1069,01;8,02129;74,9;453,716;69,7;286,602;1920,95;1080,99;11,9822
17.06.2026 07:03:20;541,502;10,6071;106,729;1136,88;8,02129;74,9;456,567;69,7;283,322;1841,23;1148,66;11,775
17.06.2026 07:03:30;554,756;11,0634;66,2291;1101,85;8,02129;74,9;455,349;69,7;264,486;1813,48;1113,36;11,5147
17.06.2026 07:03:40;550,675;10,8594;75,1872;1281,79;8,02129;74,9;461,972;69,7;276,619;1867,03;1293,87;12,0897
17.06.2026 07:03:50;535,57;10,7018;77,6627;1246,89;8,02129;74,9;462,19;69,7;272,327;1799,38;1258,72;11,8404
17.06.2026 07:04:00;538,601;10,6594;28,3854;1096,05;8,02129;74,9;460,762;69,7;277,365;1757,24;1106,74;10,7223
17.06.2026 07:04:10;538,848;10,5919;70,6953;1222,15;8,02129;74,9;441,982;69,7;268,741;1769,5;1233,61;11,4712
17.06.2026 07:04:20;562,846;10,808;46,6281;1176,12;8,02129;74,9;452,089;69,7;258,783;1784,24;1187,16;11,0241
17.06.2026 07:04:30;557,319;10,4236;76,3695;1153,3;8,02129;74,9;441,912;69,7;273,01;1660,79;1164,96;11,6561
17.06.2026 07:04:40;541,532;10,3891;43,9217;1154,33;8,22192;74,9;448,798;69,7;268,995;1724,86;1165,83;11,5236
17.06.2026 07:04:50;517,152;9,22802;50,2457;1090,84;8,22192;74,9;451,687;69,7;289,545;1658,87;1102,01;11,1513
17.06.2026 07:05:00;507,872;9,55829;62,1618;1127,29;8,22192;74,9;457,747;69,7;283,151;1752,37;1138,73;11,4501
17.06.2026 07:05:10;506,771;9,67408;71,4457;1138,38;8,22192;74,9;455,811;69,7;296,474;1746,6;1150,32;11,9281
17.06.2026 07:05:20;496,987;10,1421;98,0947;1305,66;8,22192;74,9;469,731;69,7;282,194;1760,23;1318,27;12,6317
17.06.2026 07:05:30;482,847;10,5171;119,637;1293,88;8,22192;74,9;461,084;69,7;286,371;1790,82;1306,53;12,6552
17.06.2026 07:05:40;498,93;10,7147;117,882;1361,78;8,22192;74,9;448,335;69,7;275,242;1822,32;1374,42;12,6312
17.06.2026 07:05:50;505,319;11,3376;102,222;1291,33;8,22192;74,9;447,746;69,7;268,473;1866,75;1303,46;12,158
17.06.2026 07:06:00;500,241;11,5102;81,3278;1304,78;8,22192;74,9;432,625;69,7;262,333;1880,65;1316,68;11,8738
17.06.2026 07:06:10;522,899;11,2416;32,6441;1241,09;8,42206;74,9;440,666;69,7;266,015;1843,53;1252,36;11,2742
17.06.2026 07:06:20;516,632;10,4811;27,6452;1139,79;8,42206;74,9;443,472;69,7;278,574;1780,04;1150,81;11,025
17.06.2026 07:06:30;515,846;10,2712;16,6279;1078,38;8,42206;74,9;439,473;69,7;277,26;1745,34;1089,27;10,867
17.06.2026 07:06:40;514,055;9,86635;6,13323;1136,83;8,42206;74,9;445,194;69,7;288,029;1679,15;1147,29;10,4588
17.06.2026 07:06:50;497,899;9,69039;5,25097;1294,32;8,42206;74,9;446,027;69,7;286,754;1697,19;1305,58;11,2528
17.06.2026 07:07:00;510,517;9,80002;16,6675;1331,5;8,42206;74,9;447,37;69,7;289,272;1724,53;1343,15;11,6522
17.06.2026 07:07:10;508,537;9,9715;14,9814;1327,1;8,42206;74,9;449,482;69,7;283,361;1647,75;1338,79;11,7148
17.06.2026 07:07:20;500,645;9,68691;30,8977;1349,19;8,42206;74,9;450,696;69,7;292,805;1663,88;1361,11;11,8825
17.06.2026 07:07:30;494,511;9,98563;55,1399;1356,33;8,42206;74,9;450,088;69,7;287,443;1680,69;1368,62;12,2752
17.06.2026 07:07:40;484,837;10,4408;34,3022;1340,86;8,5462;74,9;469,922;69,7;282,521;1708,81;1352,83;11,9463
17.06.2026 07:07:50;492,572;10,3153;46,2361;1392,63;8,5462;74,9;461,852;69,7;284,301;1715,41;1404,69;12,0281
17.06.2026 07:08:00;477,081;9,82611;53,0805;1379,95;8,5462;74,9;449,897;67,5;275,708;1767,99;1391,78;11,8273
17.06.2026 07:08:10;485,404;9,68939;80,3009;1335,99;8,5462;74,9;456,77;67,5;280,375;1708,64;1347,75;11,7454
17.06.2026 07:08:20;524,641;10,9539;44,8142;1357,27;8,5462;74,9;458,004;67,5;254,781;1746,12;1368,88;11,6166
17.06.2026 07:08:30;512,956;10,5987;23,4502;1239,4;8,5462;74,9;458,454;67,5;269,364;1760,69;1250,92;11,4963
17.06.2026 07:08:40;491,203;9,71997;104,112;1242,03;8,5462;74,9;463,232;67,5;293,488;1722,43;1254,24;12,191
17.06.2026 07:08:50;494,988;9,76112;104,02;1090,49;8,5462;74,9;446,909;67,5;275,399;1644,99;1101,88;11,3903
