RunNo	Step	AI-784.PV	AT-557.PV	AT-690.PV	LT-819.PV	TT-394.PV	TT-453.PV	TT-350.PV	AI-457.PV	AT-773.PV	TT-395.PV	FT-840.PV	TT-813.PV	FV-461.OP	LT-216.PV	HS-290.SP	FT-723.PV	AT-401.PV	FV-878.OP	PT-486.PV	LT-303.PV	AT-265.PV	FT-547.PV	TT-300.PV	FY-418.CV	FY-180.CV	LT-635.PV	ST-522.PV	PT-891.PV	LT-815.PV	PT-464.PV	FV-245.OP	ST-604.PV	FV-696.OP	fault_class
1	86	2.64947	208.857	2.62033	941.545	4.35001	23.5742	179.977	-0.0253867	2.91235	257.767	4.31638	31.2529	44.2	1817.5	10.4	57.446	451.455	41.2	102.2	347.235	2.77565	200.16	2021.59	277.992	5.68658	1.75307	729.248	54.0122	9.359	165.837	77.8	7.73207	63.1	6
1	87	2.64947	107.12	2.79629	970.794	4.4256	23.5141	164.165	-0.0253867	2.92313	262.549	4.34376	31.7207	44.2	1806.21	10.4	68.6694	463.532	41.2	117.812	344.549	2.79995	199.043	2042.2	267.816	5.7216	1.67943	730.674	55.2505	9.20542	212.483	77.8	8.1573	63.1	6
1	88	2.64947	82.0082	2.77584	971.602	4.47048	13.9243	174.114	-0.0253867	2.91866	243.269	4.62471	31.8901	44.2	1688.95	10.4	64.3208	467.015	41.2	122.685	347.876	2.82437	201.806	2074.26	259.294	5.74056	1.74946	726.516	53.8336	8.90853	222.702	77.8	7.4795	63.1	6
1	89	2.64947	51.3361	2.75551	999.176	4.43258	12.5885	162.033	-0.0253867	2.83407	222.022	4.50999	32.6872	44.2	1772.69	10.4	59.8871	460.347	41.2	138.793	343.2	2.82346	200.347	2081.88	272.048	5.65812	1.67415	732.4	52.6442	8.66012	226.145	77.8	7.39457	63.1	6
1	90	2.64947	50.7389	2.64738	1026.59	4.403	2.68454	159.897	-0.0253867	2.8238	214.198	4.45752	33.8392	44.2	1772.73	10.4	58.6736	464.412	41.2	147.191	352.756	2.86788	197.927	2122.73	251.343	5.69307	1.59503	715.524	53.6219	9.08295	224.801	77.8	6.78423	63.1	6
1	91	3.01779	-90.9294	2.5133	1001.92	4.4316	-0.832297	161.87	-0.223221	2.81649	214.03	4.35222	32.1055	44.2	1767.48	10.4	49.9984	460.723	41.2	135.613	333.912	2.85164	193.971	2085.54	248.313	5.66777	1.57889	709.969	55.5954	9.16001	262.873	77.8	6.9664	63.1	6
1	92	3.01779	-206.731	2.56487	953.422	4.33618	-7.98087	143.145	-0.223221	2.8586	199.956	4.43023	32.6326	44.2	1807.61	10.4	56.985	457.2	41.2	136.398	348.882	2.89288	191.885	2102.05	261.017	5.75307	1.7261	718.067	55.9497	9.17847	265.378	77.8	7.16819	63.1	6
1	93	3.01779	-91.8487	2.56553	978.24	4.5	-7.95362	165.73	-0.223221	2.88467	188.521	4.30912	32.2017	44.2	1977.32	10.4	61.7345	443.108	41.2	142.998	352.859	2.82624	190.496	2113.46	264.174	5.70988	1.74831	706.769	53.3221	9.24101	230.177	77.8	7.88729	63.1	6
1	94	3.01779	-55.8744	2.59985	985.209	4.60851	-16.1715	171.063	-0.223221	2.80964	172.956	4.27213	32.2465	44.2	1933.94	10.4	58.9355	431.242	41.2	137.673	358.056	2.81931	193.38	2079.07	290.444	5.62858	1.83249	721.381	53.3513	9.71639	225.605	77.8	7.82022	63.1	6
1	95	3.01779	-106.809	2.60439	985.219	4.54624	-21.2104	172.972	-0.223221	2.81888	167.495	4.2696	31.6863	44.2	1935.86	10.4	61.8626	433.303	41.2	136.262	360.111	2.76752	190.647	2028.75	294.8	5.58705	1.91687	727.378	57.4144	9.91823	239.198	77.8	8.58881	63.1	6
1	96	3.01779	-37.4083	2.38745	931.36	4.61946	-20.2392	171.58	-0.223221	2.81835	162.857	4.20385	32.1527	44.2	1899.7	10.4	67.7049	420.549	41.2	131.215	350.161	2.7115	192.218	2005.16	304.561	5.5282	2.00036	725.296	56.3771	9.476	222.633	77.8	7.69883	63.1	6
1	97	3.01779	90.4584	2.3076	918.733	4.49924	-26.7835	182.786	-0.223221	2.86552	166.429	4.29908	31.174	44.2	1936.48	10.4	74.4667	433.166	41.2	133.063	344.134	2.73733	188.626	1977.03	304.223	5.6004	1.95974	737.734	59.5605	9.29992	211.09	77.8	7.63255	63.1	6
1	98	3.01779	-0.243057	2.2537	944.505	4.67019	-25.4791	181.866	-0.223221	2.92037	183.686	4.43318	31.136	44.2	1849.26	10.4	67.2966	435.536	41.2	139.482	342.331	2.73443	191.019	1982.47	315.802	5.65667	1.89055	750.799	57.7419	9.19968	195.064	77.8	7.91671	63.1	6
1	99	3.01779	78.22	2.34379	906.094	4.64553	-29.8391	187.579	-0.223221	2.96907	176.637	4.38172	31.218	44.2	1801.63	10.4	69.8636	432.025	41.2	131.393	342.931	2.72068	192.593	1983.2	316.362	5.68631	1.90696	747.716	56.0381	9.01383	180.726	77.8	8.14876	63.1	6
1	100	2.71054	118.543	2.25146	899.025	4.63225	-23.6845	203.087	0.143842	2.97182	165.22	4.49399	31.5748	44.2	1854.03	10.4	70.6234	425.193	41.2	137.954	334.452	2.70602	193.3	2014.37	324.856	5.67968	1.98955	749.82	53.1491	8.77964	186.691	77.8	8.57522	63.1	6
1	101	2.71054	69.3742	2.31618	930.318	4.67009	-26.4199	201.113	0.143842	2.96248	161.055	4.56494	32.2434	44.2	1794.65	10.4	66.0139	433.117	41.2	142.255	337.972	2.71796	200.918	1953.79	328.698	5.68374	1.97623	762.749	49.8186	9.02091	197.943	77.8	8.87569	63.1	6
1	102	2.71054	57.6989	2.40752	912.292	4.48926	-32.4283	176.52	0.143842	2.97813	189.921	4.58123	32.3938	44.2	1797.59	10.4	61.4393	437.972	41.2	142.599	334.602	2.66977	201.227	1924.87	320.297	5.64664	1.91938	758.098	52.385	8.79066	223.682	77.8	9.40372	63.1	6
1	103	2.71054	-131.67	2.42624	902.412	4.70339	-39.5601	172.786	0.143842	3.01679	204.865	4.56243	33.0199	44.2	1768.66	10.4	64.0651	430.91	41.2	133.906	333.072	2.74227	197.842	1973.5	299.404	5.7562	1.95755	730.048	48.579	8.66851	237.981	77.8	8.87177	63.1	6
1	104	2.71054	-46.9947	2.28333	908.158	4.73564	-32.9476	183.571	0.143842	3.00464	185.703	4.83566	32.6964	44.2	1871.98	10.4	59.5779	440.472	41.2	129.384	330.822	2.70319	194.901	1974.34	291.601	5.71159	1.87094	732.113	49.9328	8.63493	202.395	77.8	8.6436	63.1	6
1	105	2.71054	-137.43	2.14457	872.534	4.76395	-18.6416	157.106	0.143842	2.96381	195.121	4.63506	32.2889	44.2	1917.06	10.4	61.4534	459.953	41.2	129.276	341.467	2.68742	191.159	1982.84	278.508	5.6472	1.91562	739.241	49.5993	8.8981	243.863	77.8	8.02213	63.1	6
1	106	2.71054	-109.237	2.07043	916.589	4.6334	-22.2384	149.398	0.143842	2.99367	197.029	4.38897	32.5632	44.2	1872.31	10.4	60.2029	445.073	41.2	125.092	343.549	2.68505	190.135	2038.07	264.193	5.67544	1.91517	708.992	50.2621	9.21007	252.448	77.8	8.2538	63.1	6
1	107	2.71054	-60.0853	2.01106	942.954	4.7559	-19.6365	175.526	0.143842	3.05894	180.28	4.38634	32.8284	44.2	1979.29	10.4	62.3452	443.222	41.2	118.972	338.71	2.72913	195.526	2090.57	269.145	5.78708	1.97759	712.369	48.4208	9.01394	243.645	77.8	7.80124	63.1	6
1	108	2.71054	19.5722	2.15607	928.096	4.64565	-13.5755	148.579	0.143842	3.07435	180.887	4.53525	33.5494	44.2	1944.03	10.4	67.116	428.833	41.2	127.284	357.855	2.68238	190.852	2040.65	297.5	5.75645	1.81445	726.37	46.2177	9.56944	222.697	77.8	7.35849	63.1	6
1	109	2.71533	-100.419	2.30978	923.455	4.75919	-18.7687	167.338	-0.131017	3.12045	186.687	4.18363	34.1076	44.2	1857.16	10.4	60.3846	429.579	41.2	115.982	349.969	2.752	196.589	2005.51	276.278	5.8739	1.86723	705.938	44.546	9.5505	243.477	77.8	8.46618	63.1	6
1	110	2.71533	-147.309	2.3437	947.048	4.59492	-19.8315	140.177	-0.131017	3.045	182.751	4.28816	34.2331	44.2	1868.17	10.4	68.7612	431.729	41.2	121.128	340.187	2.7579	196.985	1954.16	287.119	5.8069	1.84441	719.189	41.2261	9.2585	260	77.8	8.4504	63.1	6
1	111	2.71533	-265.684	2.41973	910.742	4.66888	-22.2415	150.818	-0.131017	3.0288	196.971	4.37739	34.0302	44.2	1930.58	10.4	68.2665	439.271	41.2	119.686	362.681	2.76389	203.778	1956.45	261.262	5.79261	1.84518	701.355	44.9	9.09784	283.17	77.8	8.1847	63.1	6
1	112	2.71533	-289.529	2.45989	914.236	4.71937	-12.3182	156.196	-0.131017	3.03173	193.993	4.13898	32.3305	44.2	1956.59	10.4	61.1877	452.401	41.2	113.355	353.386	2.76303	200.703	1983.44	257.851	5.7991	1.78361	709.214	47.186	9.0993	282.983	77.8	8.58806	63.1	6
1	113	2.71533	-279.934	2.37201	917.803	4.72806	-13.8787	150.917	-0.131017	3.02007	189.661	4.3742	32.9851	44.2	2040.72	10.4	65.3597	460.602	41.2	112.04	361.827	2.79794	201.267	1980.83	245.271	5.81452	1.88618	706.059	46.9406	9.27714	289.613	77.8	8.37531	63.1	6
1	114	2.71533	-71.1435	2.34428	916.848	4.6626	-10.9327	160.7	-0.131017	3.01806	190.43	4.15627	32.8892	44.2	2085.56	10.4	67.1537	453.596	41.2	111.566	354.446	2.75343	200.721	2036.37	252.804	5.77161	1.86311	706.593	48.049	9.54019	268.56	77.8	8.6697	63.1	6
1	115	2.71533	-105.3	2.40502	875.735	4.76965	-18.5733	170.245	-0.131017	3.05578	197.955	4.18339	33.8353	44.2	2048.67	10.4	73.5801	463.76	41.2	116.22	354.899	2.76995	202.245	2069.96	254.42	5.82271	1.80461	718.636	46.7514	9.71938	249.348	77.8	8.34663	63.1	6
1	116	2.71533	-129.451	2.25424	883.017	4.70765	-24.6224	159.441	-0.131017	3.05637	179.351	4.24092	33.1834	44.2	1928.39	10.4	78.01	463.973	41.2	104.567	361.797	2.78666	197.484	2094.84	261.172	5.84326	1.72821	726.105	47.563	9.76344	248.413	77.8	7.51913	63.1	6
1	117	2.71533	-280.195	2.27675	893.468	4.7181	-14.7256	172.161	-0.131017	3.01153	188.924	4.24714	32.8972	44.2	1969.53	10.4	73.2157	459	41.2	119.973	350.984	2.78995	194.11	2086.33	250.305	5.79844	1.6625	710.043	47.3473	9.47302	304.246	77.8	7.26467	63.1	6
1	118	2.49345	-135.041	2.19819	894.155	4.78303	-22.7389	155.317	-0.0770432	3.0575	188.67	4.35604	33.6465	44.2	1961.2	10.4	75.3062	462.413	41.2	129.282	347.678	2.8201	201.219	2093.87	265.446	5.87537	1.73052	727.15	46.8642	9.60885	269.807	77.8	8.18629	63.1	6
1	119	2.49345	-115.672	2.30923	892.792	4.6918	-19.2805	145.55	-0.0770432	3.042	185.713	4.32818	31.7955	44.2	2083.15	10.4	66.5771	448.814	41.2	123.941	359.111	2.84436	197.818	2099.71	264.52	5.88721	1.80175	713.606	48.8831	9.70692	262.208	56	8.3553	63.1	6
1	120	2.49345	-275.515	2.19639	896.2	4.68407	-24.4891	129.155	-0.0770432	3.1134	199.13	4.36022	31.5667	44.2	1986.91	10.4	64.7686	436.956	41.2	115.736	352.737	2.80339	198.797	2108.46	256.785	5.91791	1.82545	694.115	51.0256	9.99031	288.342	56	7.52816	63.1	6
1	121	2.49345	22.5593	2.49027	929.331	4.66561	-20.3084	131.779	-0.0770432	3.10833	219.913	4.58096	30.1811	44.2	1972.55	10.4	69.1309	450.944	41.2	108.643	361.943	2.78472	204.132	2039.95	235.14	5.8921	1.68773	685.621	49.5755	9.88179	223.353	56	9.24314	63.1	6
1	122	2.49345	75.9766	2.47681	918.976	4.88554	-22.3101	145.866	-0.0770432	3.08677	211.655	4.29369	30.1793	44.2	2010.46	10.4	77.2713	458.801	41.2	97.5877	374.302	2.86834	203.255	2033.98	230.743	5.9585	1.90543	689.087	50.2356	9.5436	192.745	56	8.8577	63.1	6
1	123	2.49345	244.295	2.40096	945.98	4.86626	-13.1017	144.419	-0.0770432	3.027	209.505	4.17738	29.2031	44.2	1867.42	10.4	73.7318	451.583	41.2	109.063	379.251	2.7452	202.977	2082.1	254.551	5.76775	1.83035	706.378	50.7308	9.70706	153.97	56	8.85006	63.1	6
1	124	2.49345	269.008	2.2671	925.591	4.67727	-24.6209	133.727	-0.0770432	3.06686	211.797	4.09419	28.8961	44.2	1876.95	10.4	66.5379	470.757	41.2	107.14	379.506	2.78796	200.49	2072.63	219.187	5.85731	1.82874	689.123	53.5351	9.25026	180.095	56	8.07031	63.1	6
1	125	2.49345	338.78	2.13979	921.269	4.81258	-28.2979	142.241	-0.0770432	3.06955	210.372	4.01968	28.2655	44.2	1612.7	10.4	75.5617	467.661	41.2	117.951	374.116	2.76577	202.686	2074.68	218.492	5.83314	1.80206	686.401	54.0101	9.20351	159.744	56	7.75429	63.1	6
1	126	2.49345	390.9	2.22071	928.448	4.8327	-25.4556	161.488	-0.0770432	3.1094	207.27	4.16442	27.8837	44.2	1670.48	10.4	65.4165	466.444	41.2	132.193	366.307	2.78845	201.243	2145.18	212.931	5.89409	1.70283	679.203	52.6121	8.73688	135.356	56	7.121	63.1	6
1	127	2.66655	387.372	2.18529	942.503	4.88304	-36.4335	165.732	0.269969	3.14829	198.385	4.19832	29.797	44.2	1614.51	10.4	58.029	461.069	41.2	145.307	382.553	2.83691	202.631	2129.16	252.93	5.98469	1.612	714.523	50.7782	8.68838	141.502	56	7.90002	63.1	6
1	128	2.66655	404.899	2.27826	910.437	4.86898	-47.9879	171.894	0.269969	3.12147	188.782	4.14783	29.2234	44.2	1545.5	10.4	49.7245	460.971	41.2	142.624	373.15	2.89399	206.835	2103.16	267.014	6.01463	1.69648	727.508	49.4474	8.92565	117.706	56	8.59902	63.1	6
1	129	2.66655	247.276	2.31057	878.708	4.87542	-39.6974	192.883	0.269969	3.19754	179.523	4.1635	29.1778	44.2	1548.58	10.4	56.9249	457.419	41.2	152.574	367.852	2.86185	209.58	2077.16	273.807	6.0615	1.79228	731.001	48.3802	8.50333	158.898	56	8.57567	63.1	6
1	130	2.66655	362.616	2.34959	910.842	4.74989	-46.7648	185.726	0.269969	3.18511	185.221	4.3628	28.4531	44.2	1506.1	10.4	50.6739	465.423	41.2	161.599	357.679	2.83583	209.362	2074.98	287.015	6.02507	1.70107	752.366	48.5393	8.47115	117.341	56	9.53609	63.1	6
1	131	2.66655	318.594	2.46264	901.865	4.83094	-52.2213	185.328	0.269969	3.1657	185.25	4.50139	29.8779	44.2	1656.03	10.4	47.6413	467.294	41.2	159.986	362.933	2.84139	209.826	2086.91	274.854	6.00704	1.84862	742.161	45.2181	8.2935	145.716	56	10.6087	63.1	6
1	132	2.66655	389.683	2.3868	888.183	4.85247	-54.4391	168.776	0.269969	3.18025	192.98	4.61089	29.4856	44.2	1593.94	10.4	46.5635	469.807	41.2	155.734	346.21	2.78339	208.721	2122.32	272.851	5.96278	1.95264	742.953	47.9988	8.81753	122.146	56	10.1281	63.1	6
1	133	2.66655	249.868	2.32556	873.545	4.85061	-49.986	169.364	0.269969	3.16179	189.119	4.74596	30.8388	44.2	1645.63	10.4	46.9896	477.089	41.2	139.853	349.076	2.70353	205.126	2166.04	259.491	5.86761	1.89177	735.958	45.7307	8.47675	136.187	56	10.2004	63.1	6
1	134	2.66655	248.063	2.43033	839.913	4.90936	-37.4586	184.253	0.269969	3.15596	189.278	4.66125	30.5877	44.2	1594.29	10.4	48.5371	485.976	41.2	139.675	346.298	2.74349	215.395	2176.26	242.387	5.89596	1.95834	728.792	45.2982	8.737	132.198	56	10.9577	63.1	6
1	135	2.66655	237.728	2.43827	848.681	4.79493	-35.7902	182.101	0.269969	3.15398	216.94	4.71288	30.6755	44.2	1690.2	10.4	44.982	480.719	41.2	130.549	357.644	2.73253	212.833	2208.34	259.706	5.88458	1.93559	740.192	45.7784	8.63188	152.353	56	11.2578	63.1	6
1	136	2.47752	75.1658	2.40659	800.844	4.81651	-36.5985	190.259	0.126992	3.15404	203.173	4.57436	29.9137	44.2	1708.75	10.4	50.6217	474.697	41.2	147.813	348.088	2.67468	210.366	2219.46	260.354	5.83222	2.05322	735.602	47.9798	9.1517	193.932	56	10.7333	63.1	6
1	137	2.47752	108.56	2.60631	829.995	4.84263	-43.0413	166.727	0.126992	3.17141	209.083	4.55463	28.9966	44.2	1666.28	10.4	44.0495	494.761	41.2	138.31	357.54	2.66829	220.482	2210.05	253.22	5.84108	1.96505	747.843	49.948	9.32554	184.427	56	10.8056	63.1	6
1	138	2.47752	297.928	2.48467	891.763	4.7634	-34.0528	174.727	0.126992	3.17477	218.854	4.58478	28.1329	44.2	1837	10.4	54.5173	494.331	41.2	133.912	354.313	2.73901	217.323	2180.61	235.453	5.91362	1.85229	729.606	50.2058	9.34969	160.506	56	10.5303	63.1	6
1	139	2.47752	375.764	2.62663	905.331	4.82594	-36.7679	151.532	0.126992	3.13277	230.233	4.60911	28.972	44.2	1785.95	10.4	51.3874	498.959	41.2	141.595	340.604	2.7455	220.601	2227.27	228.501	5.88096	1.80173	727.932	48.6937	9.71318	112.485	56	11.0428	63.1	6
1	140	2.47752	406.413	2.68022	882.56	4.81167	-34.7267	166.243	0.126992	3.20212	252.273	4.73232	29.6615	44.2	1661.58	10.4	54.685	507.489	41.2	121.22	357.287	2.76592	219.143	2256.55	198.131	5.96836	1.83718	706.157	48.8097	9.49541	103.36	56	11.5305	63.1	6
1	141	2.47752	329.211	2.58489	874.731	4.75705	-21.7714	171.35	0.126992	3.19192	254.538	4.52377	30.0198	44.2	1642.87	10.4	58.3556	497.451	41.2	120.037	350.118	2.7797	215.372	2243.27	215.718	5.97248	1.90847	713.285	45.7275	9.31091	144.308	56	10.5297	63.1	6
1	142	2.47752	300.014	2.50368	908.725	4.72428	-12.2015	171.215	0.126992	3.12258	260.69	4.57666	30.2027	44.2	1549.83	10.4	58.7132	524.362	41.2	124.974	368.04	2.73396	211.108	2309.63	199.704	5.856	1.91042	723.384	44.5835	9.07423	167.868	56	9.87498	63.1	6
1	143	2.47752	193.133	2.52257	852.227	4.75352	-14.7439	135.248	0.126992	3.12602	232.32	4.20886	29.9765	44.7	1600.17	10.4	51.5941	523.146	77.4	118.384	372.744	2.75241	213.052	2290.51	197.053	5.87744	1.81998	721.476	47.5646	9.02774	176.162	56	10.2613	63.1	6
1	144	2.47752	165.374	2.60557	830.782	4.74141	-10.1369	137.155	0.126992	3.15509	225.439	4.4824	29.6074	44.7	1873.61	10.4	49.565	498.829	77.4	138.204	358.534	2.76685	215.485	2361.75	207.351	5.92502	1.88109	706.539	49.75	9.31614	217.859	56	10.126	63.1	6
1	145	2.61396	181.933	2.57045	826.206	4.77863	-7.54188	131.224	0.26444	3.11916	213.929	4.51109	30.3659	44.7	1928.49	10.4	45.893	496.909	77.4	134.035	356.4	2.88788	214.407	2255.58	218.55	6.00581	1.84933	715.42	47.7296	9.63744	183.325	56	8.8808	63.1	6
1	146	2.61396	285.315	2.47393	867.256	4.67149	-17.592	139.186	0.26444	3.13635	218.912	4.47818	30.906	44.7	1957.32	10.4	49.5774	505.627	77.4	129.655	366.555	2.90232	224.45	2157.1	212.221	6.03975	1.60308	717.48	47.7026	9.9672	198.521	56	8.70612	63.1	6
1	147	2.61396	208.173	2.44022	853.197	4.79981	-21.3117	112.874	0.26444	3.11341	218.941	4.34606	30.593	44.7	1918.2	10.4	52.5116	506.307	77.4	126.432	372.431	2.98992	224.636	2121.96	209.775	6.10111	1.65612	715.905	47.4675	9.89008	178.947	56	8.24746	62.9	6
1	148	2.61396	133.61	2.54634	837.747	4.66144	-13.8286	119.492	0.26444	3.12037	207.796	4.40691	29.9971	44.7	1842.44	10.4	56.1246	496.851	77.4	125.943	365.612	2.9772	221.166	2170.81	202.127	6.09973	1.64014	699.087	49.7133	9.65621	184.168	56	8.70981	62.9	6
1	149	2.61396	93.6685	2.44695	848.867	4.71666	-8.04646	107.092	0.26444	3.11394	232.674	4.37007	31.034	44.7	1901.5	10.4	56.6253	483.476	77.4	122.075	359.53	3.01244	221.696	2193.16	197.373	6.12801	1.68614	680.374	47.8573	9.16144	193.949	56	8.94807	62.9	6
1	150	2.61396	210.951	2.51239	875.835	4.51808	4.43948	119.255	0.26444	3.04433	246.116	4.41403	31.297	44.7	1997.58	10.4	57.802	473.84	77.4	120.603	368.492	2.94536	220.711	2148.93	204.465	5.99289	1.68711	677.832	48.4867	9.46689	179.205	56	9.13875	62.9	6
1	151	2.61396	133.398	2.58465	871.755	4.56757	1.77804	103.106	0.26444	3.06632	246.53	4.20657	30.0602	44.7	1979.83	10.4	48.843	471.812	77.4	111.478	372.789	2.9275	221.749	2112.81	231.018	5.99468	1.7473	701.877	51.2348	9.82383	208.626	56	8.90167	62.9	6
1	152	2.61396	145.277	2.59023	869.085	4.52221	5.71874	104.048	0.26444	3.08815	234.912	4.03193	31.7548	44.7	1942.44	10.4	55.6858	479.911	77.4	115.829	368.436	2.91695	220.786	2079.4	195.146	5.99879	1.77912	675.595	47.9367	9.76943	226.067	56	8.65489	62.9	6
1	153	2.61396	210.067	2.71886	856.538	4.70735	5.78269	120.298	0.26444	3.06994	236.184	4.09591	31.6813	44.7	1957.21	10.4	58.4593	490.746	77.4	106.004	365.024	2.92129	224.101	2087.38	184.681	5.99115	1.67083	675.376	46.5552	9.22603	178.842	56	8.61189	62.9	6
1	154	2.50786	104.247	2.52716	931.544	4.64767	11.2851	112.579	0.0525707	2.96331	230.025	4.30155	32.4153	44.7	1991.05	10.4	56.3698	479.947	77.4	112.897	381.348	2.96056	220.32	2082.6	215.492	5.92269	1.69353	695.188	47.2513	9.37669	250.491	56	7.88407	62.9	6
1	155	2.50786	27.1393	2.63226	917.06	4.70966	12.7503	125.891	0.0525707	2.9945	232.466	4.03355	33.2249	44.7	1918.01	10.4	53.5267	469.866	77.4	120.605	382.682	2.97592	224.628	2099.96	216.727	5.9716	1.60764	686.912	47.2022	9.37744	254.632	56	7.96039	62.9	6
1	156	2.50786	-84.6104	2.5694	917.103	4.59853	3.89064	136.495	0.0525707	3.01086	240.334	4.05319	31.3854	44.7	2035.15	10.4	55.451	493.083	77.4	110.735	370.082	2.97999	216.051	2079.28	214.168	5.98684	1.52145	706.897	51.7428	9.27557	261.811	56	7.66069	62.9	6
1	157	2.50786	-172.271	2.69114	905.391	4.59189	6.67541	139.066	0.0525707	3.05214	239.1	4.21201	31.7841	44.7	2014.98	10.4	59.8362	469.723	77.4	115.581	376.602	3.05253	220.621	2079	248.949	6.10455	1.54652	718.833	49.4259	9.56769	302.654	56	7.66391	62.9	6
1	158	2.50786	4.44297	2.73747	893.859	4.54222	1.43387	152.219	0.0525707	2.98192	244.935	4.06442	32.1803	44.7	2164.22	10.4	55.3901	486.57	77.4	110.783	374.24	2.9798	223.932	2112.86	227.206	5.96315	1.64513	713.123	47.8537	9.60852	222.791	56	7.88013	62.9	6
1	159	2.50786	-15.5098	2.70993	874.001	4.62363	-3.03878	159.36	0.0525707	2.958	238.27	4.21582	31.4057	44.7	2176.24	10.4	61.6885	464.427	77.4	120.986	358.189	3.03069	221.362	2046.63	255.434	5.98866	1.53036	719.494	51.1258	9.9751	246.146	56	8.39849	62.9	6
1	160	2.50786	26.3987	2.67855	872.823	4.75256	-6.19203	167.765	0.0525707	2.9806	219.983	4.39466	30.498	44.7	2078.55	10.4	63.7834	481.591	77.4	121.915	363.345	3.02733	226.369	2106.11	263.609	6.00419	1.61322	745.11	54.9563	10.1325	239.397	56	8.05562	62.9	6
1	161	2.50786	45.4965	2.53488	903.974	4.75147	-10.6027	162.59	0.0525707	2.98493	225.504	4.37853	30.5224	44.7	2092.65	10.4	68.1721	480.382	77.4	120.697	352.845	2.97014	220.382	2047.71	267.706	5.95614	1.56575	748.782	51.2517	9.56855	234.018	56	7.96645	62.9	6
1	162	2.50786	296.234	2.63099	887.351	4.63996	-17.3767	167.106	0.0525707	2.98687	222.735	4.54822	31.8048	44.7	2114.77	10.4	70.3335	485.198	77.4	123.558	349.605	2.97652	222.928	2074.03	258.788	5.96296	1.68401	743.99	51.5452	9.70093	166.741	56	8.76661	62.9	6
1	163	2.61754	239.77	2.63002	909.818	4.73029	-16.3563	176.978	0.0802845	3.0364	223.269	4.62083	31.7682	44.7	2048.42	10.4	62.2732	477.667	77.4	117.583	344.979	2.96909	224.287	2105.74	272.316	6.00615	1.63318	750.249	50.6943	9.59754	173.295	56	8.86883	62.9	6
1	164	2.61754	33.4209	2.62657	936.509	4.70606	-11.6013	150.185	0.0802845	3.01813	235.387	4.67699	31.6645	44.7	1914.85	10.4	63.4577	483.002	77.4	116.319	350.99	2.94678	221.389	2082.37	277.53	5.96407	1.77558	760.853	49.8724	9.69578	215.277	56	8.87343	62.9	6
1	165	2.61754	86.536	2.65697	968.525	4.70893	-11.6324	154.259	0.0802845	3.00692	236.531	4.80435	31.2664	44.7	1914.05	10.4	63.04	484.498	77.4	130.169	345.114	2.95008	223.468	2088.98	235.098	5.95727	1.798	719.882	50.4278	9.37587	213.044	56	9.75888	62.9	6
1	166	2.61754	9.73605	2.63797	983.491	4.71099	-18.3691	144.481	0.0802845	2.99864	228.551	4.75084	31.6321	44.7	2085.21	10.4	62.5353	480.6	77.4	139.047	350.34	2.94214	227.3	2061.78	253.749	5.93835	1.77416	734.578	49.98	9.28922	229.829	56	9.67835	62.9	6
1	167	2.61754	88.65	2.64207	939.13	4.77446	-22.8464	142.098	0.0802845	3.01504	230.934	4.7632	32.003	44.7	2012.87	10.4	51.2207	469.666	77.4	136.741	350.861	2.91377	228.673	2101.74	249.589	5.92786	1.74793	719.6	51.9272	9.58682	209.979	56	9.25815	62.9	6
1	168	2.61754	11.3916	2.60504	940.741	4.69469	-26.3413	132.345	0.0802845	3.06708	234.769	4.58013	32.005	44.7	2051.71	10.4	53.1723	495.545	77.4	136.991	355.263	2.91425	224.308	2090.23	223.118	5.98304	1.77349	718.482	50.5119	9.69928	210.72	56	9.02716	62.9	6
1	169	2.61754	36.3195	2.53701	918.588	4.75287	-34.5096	123.135	0.0802845	3.04051	214.571	4.58815	30.4553	44.7	1990.43	10.4	58.8565	498.78	77.4	139.755	353.361	2.93169	222.078	2080.12	200.288	5.97182	1.69978	699.38	48.8715	9.77186	234.225	56	9.25226	62.9	6
1	170	2.61754	27.2224	2.68808	918.189	4.72753	-30.7745	126.372	0.0802845	3.07352	197.772	4.47675	29.2891	44.7	2057.98	10.4	60.2677	494.725	77.4	126.59	356.599	2.91146	226.092	2119.29	205.013	5.98471	1.71857	700.303	50.8048	9.63387	199.795	56	10.115	62.9	6
1	171	2.61754	182.927	2.47139	937.587	4.67851	-21.9866	155.707	0.0802845	3.01472	193.995	4.50566	30.6723	44.7	2083.28	10.4	61.7709	475.772	77.4	138.228	367.99	2.90715	221.201	2145.55	233.897	5.9286	1.80907	709.677	50.8985	9.59929	188.921	56	9.73123	62.9	6
1	172	2.72087	321.678	2.45228	902.634	4.67432	-31.9832	144.368	0.0545598	3.07961	177.556	4.29818	29.7472	44.7	2052.1	10.4	59.4214	474.946	77.4	127.776	373.376	2.88182	220.643	2139.22	252.285	5.9587	1.80306	727.305	52.0383	9.85537	133.245	56	9.91199	62.9	6
1	173	2.72087	227.125	2.57498	870.195	4.72517	-27.2811	146.949	0.0545598	3.09098	196.946	4.2874	30.3711	44.7	1965.51	10.4	61.8167	492.929	77.4	128.685	364.109	2.90463	222.04	2084.86	233.796	5.99562	1.85029	727.08	50.6594	9.7761	168.035	56	10.3174	62.9	6
