run,sample,timestamp,flow_a,press_r,temp_r,level_s,flow_b,temp_s,valve_1,valve_2,comp_a,const_c,derived_sum,power_c,fault_label
1,174,2026-01-01 08:39:00,101.9787,2723.5726,119.9997,65.1565,42.4740,80.7290,32.0230,40.7547,23.8868,7.5000,138.4528,306.8297,step
1,175,2026-01-01 08:42:00,103.7432,2722.6322,120.4740,63.1970,42.0788,80.3343,32.0230,40.7547,29.0164,7.5000,139.8220,311.3166,step
1,176,2026-01-01 08:45:00,108.5660,2724.7259,120.2675,62.5413,44.9120,80.9236,64.2677,40.7547,29.0164,7.5000,147.4780,314.0827,step
1,177,2026-01-01 08:48:00,111.1973,2718.0161,120.5877,59.7957,46.0880,80.8248,64.2677,40.7547,29.0164,7.5000,151.2852,312.0410,step
1,178,2026-01-01 08:51:00,111.5383,2716.5738,120.5819,60.6760,43.6590,80.7746,64.2677,40.7547,29.0164,7.5000,149.1973,316.5456,step
1,179,2026-01-01 08:54:00,110.3491,2725.9728,121.0235,58.5215,42.5307,80.5850,64.2677,40.7547,29.0164,7.5000,146.8798,311.0396,step
1,180,2026-01-01 08:57:00,112.3738,2726.5697,120.8274,57.1880,43.1899,80.2349,64.2677,40.7547,29.0164,7.5000,149.5637,298.7042,step
1,181,2026-01-01 09:00:00,113.7103,2734.3998,120.9964,51.3551,43.7462,79.8421,64.2677,40.7547,31.4086,7.5000,151.4564,302.1351,step
1,182,2026-01-01 09:03:00,110.7353,2739.1493,121.2115,50.2712,44.5188,79.9222,64.2677,40.7547,31.4086,7.5000,149.2541,308.6305,step
1,183,2026-01-01 09:06:00,110.4889,2735.6745,121.3465,54.8165,43.9916,80.5173,64.2677,40.7547,31.4086,7.5000,148.4804,309.2603,step
1,184,2026-01-01 09:09:00,114.2141,2723.8147,121.9022,55.9732,41.9281,80.5334,64.2677,40.7547,31.4086,7.5000,150.1423,313.9664,step
1,185,2026-01-01 09:12:00,115.9197,2723.2325,122.3841,58.6015,41.2648,81.2264,64.2677,40.7547,31.4086,7.5000,151.1845,295.0247,step
1,186,2026-01-01 09:15:00,118.1690,2740.3399,121.2832,55.0379,44.4665,81.0029,64.2677,40.7547,31.4086,7.5000,156.6355,297.5183,step
1,187,2026-01-01 09:18:00,116.1194,2752.6726,120.8833,53.6828,43.5745,81.1320,64.2677,40.7547,33.2114,7.5000,153.6938,312.3763,step
1,188,2026-01-01 09:21:00,117.4966,2745.8590,121.3668,48.5356,45.3002,80.4143,64.2677,40.7547,33.2114,7.5000,156.7968,311.0532,step
1,189,2026-01-01 09:24:00,118.7443,2743.6924,122.3246,49.2397,43.8118,80.1242,64.2677,40.7547,33.2114,7.5000,156.5561,314.8827,step
1,190,2026-01-01 09:27:00,115.2400,2744.2636,122.7362,53.6053,42.9048,81.0109,64.2677,40.7547,33.2114,7.5000,152.1448,304.9293,step
1,191,2026-01-01 09:30:00,112.8293,2744.7089,122.4864,50.8577,41.5170,81.0866,64.2677,40.7547,33.2114,7.5000,148.3463,303.0821,step
1,192,2026-01-01 09:33:00,110.4660,2727.5313,123.1597,51.5348,41.5311,81.5773,64.2677,40.7547,33.2114,7.5000,145.9971,302.4433,step
1,193,2026-01-01 09:36:00,109.0312,2733.5908,123.1048,47.4088,40.8473,80.6501,64.2677,40.7547,33.7331,7.5000,143.8786,299.1550,step
1,194,2026-01-01 09:39:00,110.1871,2724.5280,122.3982,44.9681,41.1541,81.0012,64.2677,40.7547,33.7331,7.5000,145.3412,294.7389,step
1,195,2026-01-01 09:42:00,114.1901,2722.9700,122.1182,46.2212,42.6291,81.0922,64.2677,40.7547,33.7331,7.5000,150.8191,301.6932,step
1,196,2026-01-01 09:45:00,109.0519,2727.5363,121.2759,50.6067,44.3430,80.8922,64.2677,40.7547,33.7331,7.5000,147.3949,300.0588,step
1,197,2026-01-01 09:48:00,107.8955,2743.5588,120.7142,49.0601,45.9040,81.0861,64.2677,40.7547,33.7331,7.5000,147.7994,307.0587,step
1,198,2026-01-01 09:51:00,109.3448,2725.4225,120.7498,52.0097,45.6285,80.0156,64.2677,40.7547,33.7331,7.5000,148.9733,317.9773,step
1,199,2026-01-01 09:54:00,109.9572,2725.3817,121.3987,57.0901,47.2066,80.8287,64.2677,40.7547,29.9377,7.5000,151.1639,314.4547,step
1,200,2026-01-01 09:57:00,112.7439,2721.8243,120.3000,53.8039,46.8704,80.6233,64.2677,40.7547,29.9377,7.5000,153.6144,312.2313,step
1,201,2026-01-01 10:00:00,108.8882,2722.3802,120.4509,50.6965,42.9038,80.5718,59.3035,45.7862,29.9377,7.5000,145.7920,320.0572,step
1,202,2026-01-01 10:03:00,108.3650,2733.7066,121.4636,43.8059,39.8849,79.1569,59.3035,45.7862,29.9377,7.5000,142.2499,311.7058,step
1,203,2026-01-01 10:06:00,105.8219,2719.5488,121.5878,44.1022,42.6587,79.4565,59.3035,45.7862,29.9377,7.5000,142.4806,306.6034,step
1,204,2026-01-01 10:09:00,111.6083,2718.2785,121.9888,44.0413,40.7689,79.1838,59.3035,45.7862,29.9377,7.5000,146.3771,302.5878,step
1,205,2026-01-01 10:12:00,109.4627,2710.8481,121.5119,44.8618,41.0276,80.2048,59.3035,45.7862,31.1135,7.5000,144.4902,296.8261,step
1,206,2026-01-01 10:15:00,110.1170,2724.1293,122.2179,43.3073,38.3980,80.5132,59.3035,45.7862,31.1135,7.5000,142.5150,300.6439,step
1,207,2026-01-01 10:18:00,111.9863,2719.5345,121.7710,43.9481,38.9618,79.6338,59.3035,45.7862,31.1135,7.5000,144.9481,294.5109,step
1,208,2026-01-01 10:21:00,107.8972,2721.2524,122.1768,44.7682,38.1397,79.8081,59.3035,45.7862,31.1135,7.5000,140.0370,292.3765,step
1,209,2026-01-01 10:24:00,108.0456,2723.8095,122.1766,45.1147,38.7720,79.8351,59.3035,45.7862,31.1135,7.5000,140.8176,292.5883,step
1,210,2026-01-01 10:27:00,107.7304,2705.8140,122.0098,47.3461,39.4027,80.3403,59.3035,45.7862,31.1135,7.5000,141.1331,291.1693,step
1,211,2026-01-01 10:30:00,107.0841,2716.4936,122.4823,47.0421,36.9289,80.0925,59.3035,45.7862,29.9317,7.5000,138.0130,298.4182,step
1,212,2026-01-01 10:33:00,103.8876,2703.2607,121.3436,44.6652,38.7841,80.2460,59.3035,45.7862,29.9317,7.5000,136.6716,285.7646,step
1,213,2026-01-01 10:36:00,107.2130,2699.8065,122.0776,42.7766,37.4440,80.0978,59.3035,45.7862,29.9317,7.5000,138.6570,290.6095,step
1,214,2026-01-01 10:39:00,108.5000,2701.0142,121.5505,47.9222,37.8617,79.9254,59.3035,45.7862,29.9317,7.5000,140.3617,289.1058,step
1,215,2026-01-01 10:42:00,112.9616,2715.9197,121.4769,43.7362,36.9033,80.0346,59.3035,45.7862,29.9317,7.5000,143.8649,286.9632,step
1,216,2026-01-01 10:45:00,107.0073,2713.8338,121.0266,46.9435,39.1067,79.5265,59.3035,45.7862,29.9317,7.5000,140.1140,287.9972,step
1,217,2026-01-01 10:48:00,109.0397,2734.7105,121.7783,42.9483,40.3165,79.3853,59.3035,45.7862,29.9135,7.5000,143.3562,291.7360,step
1,218,2026-01-01 10:51:00,111.8661,2715.7335,121.0246,44.1922,39.9061,78.9067,59.3035,45.7862,29.9135,7.5000,145.7723,295.1997,step
1,219,2026-01-01 10:54:00,113.1012,2727.5554,122.0931,46.1014,41.5747,79.9695,59.3035,45.7862,29.9135,7.5000,148.6759,300.2476,step
1,220,2026-01-01 10:57:00,118.9922,2730.7966,121.0981,43.0248,41.7932,79.4288,59.3035,45.7862,29.9135,7.5000,154.7854,299.3693,step
1,221,2026-01-01 11:00:00,113.6670,2727.1083,121.7850,45.1699,40.1007,80.3941,59.3035,45.7862,29.9135,7.5000,147.7677,298.1669,step
1,222,2026-01-01 11:03:00,113.5811,2745.6291,122.4603,48.8389,38.3475,80.0811,59.3035,45.7862,29.9135,7.5000,145.9286,296.3300,step
1,223,2026-01-01 11:06:00,116.2413,2737.0053,122.7167,50.7091,39.2023,80.0744,59.3035,45.7862,36.5485,7.5000,149.4436,292.0525,step
1,224,2026-01-01 11:09:00,117.8338,2734.5526,123.3088,48.7955,40.1991,80.7215,59.3035,45.7862,36.5485,7.5000,152.0329,292.6602,step
1,225,2026-01-01 11:12:00,114.5566,2750.1060,122.7202,48.3419,38.9356,80.4808,59.3035,45.7862,36.5485,7.5000,147.4922,297.9716,step
1,226,2026-01-01 11:15:00,116.9440,2754.1099,122.2526,49.4085,41.9325,81.5657,60.1853,45.7862,36.5485,7.5000,152.8765,288.4563,step
1,227,2026-01-01 11:18:00,115.6847,2742.8741,122.8219,51.7366,41.9211,80.7461,60.1853,45.7862,36.5485,7.5000,151.6058,303.6499,step
1,228,2026-01-01 11:21:00,114.8425,2748.7161,123.2991,50.9061,39.6992,80.9521,60.1853,45.7862,36.5485,7.5000,148.5416,301.9528,step
1,229,2026-01-01 11:24:00,112.5604,2740.8024,122.5622,49.7880,42.3128,81.2152,60.1853,45.7862,36.0210,7.5000,148.8732,303.9025,step
1,230,2026-01-01 11:27:00,114.6919,2739.6086,123.1664,51.1009,39.2252,81.9253,60.1853,45.7862,36.0210,7.5000,147.9172,308.9813,step
1,231,2026-01-01 11:30:00,114.8689,2731.3344,122.7659,55.4565,40.5290,81.6638,60.1853,45.7862,36.0210,7.5000,149.3979,297.5245,step
1,232,2026-01-01 11:33:00,120.9842,2741.4651,122.8982,55.7151,40.1272,81.7145,60.1853,45.7862,36.0210,7.5000,155.1114,297.9550,step
1,233,2026-01-01 11:36:00,122.7098,2748.9952,122.2074,50.5603,42.2456,81.2098,60.1853,45.7862,36.0210,7.5000,158.9554,292.1802,step
1,234,2026-01-01 11:39:00,118.2979,2758.1042,122.2461,53.8304,43.8058,81.6382,60.1853,45.7862,36.0210,7.5000,156.1036,304.2458,step
1,235,2026-01-01 11:42:00,120.1873,2769.4732,122.6735,54.6423,41.2375,80.9464,60.1853,45.7862,38.5916,7.5000,155.4248,310.0855,step
1,236,2026-01-01 11:45:00,115.8501,2750.4673,123.1831,51.1335,43.0894,81.1115,60.1853,45.7862,38.5916,7.5000,152.9395,304.0672,step
1,237,2026-01-01 11:48:00,115.5840,2751.3564,124.3270,52.2817,39.6762,81.2278,60.1853,45.7862,38.5916,7.5000,149.2602,307.6030,step
1,238,2026-01-01 11:51:00,113.8308,2742.5123,123.0539,53.8341,40.2658,82.4005,60.1853,45.7862,38.5916,7.5000,148.0967,293.1871,step
1,239,2026-01-01 11:54:00,111.7967,2736.6295,123.6124,47.5313,41.5326,82.3297,60.1853,45.7862,38.5916,7.5000,147.3293,298.4463,step
1,240,2026-01-01 11:57:00,111.7632,2743.8577,123.0383,48.7321,40.2316,81.8766,60.1853,45.7862,38.5916,7.5000,145.9948,299.5516,step
1,241,2026-01-01 12:00:00,108.1387,2750.6482,122.2426,49.8781,40.8965,81.6950,60.1853,66.1308,35.0979,7.5000,143.0352,294.4286,step
1,242,2026-01-01 12:03:00,109.6881,2739.5776,122.6992,44.6849,42.1814,80.7619,60.1853,66.1308,35.0979,7.5000,145.8694,303.0101,step
1,243,2026-01-01 12:06:00,108.3624,2733.8398,121.7770,48.7784,42.4590,80.9769,60.1853,66.1308,35.0979,7.5000,144.8214,312.0964,step
1,244,2026-01-01 12:09:00,108.6544,2735.1693,121.3579,48.2618,42.2613,80.8467,60.1853,66.1308,35.0979,7.5000,144.9158,307.8795,step
1,245,2026-01-01 12:12:00,111.3625,2728.1002,121.0369,50.8104,42.8894,80.3275,60.1853,66.1308,35.0979,7.5000,148.2519,311.8875,step
1,246,2026-01-01 12:15:00,115.0575,2733.5909,120.9234,43.6097,42.3681,80.0617,60.1853,66.1308,35.0979,7.5000,151.4256,309.7957,step
1,247,2026-01-01 12:18:00,115.5906,2738.5910,120.9241,50.6515,42.5641,80.3502,60.1853,66.1308,31.0298,7.5000,152.1547,314.5343,step
1,248,2026-01-01 12:21:00,116.0959,2731.6237,121.4167,47.7381,39.7101,79.7377,60.1853,66.1308,31.0298,7.5000,149.8060,310.4304,step
1,249,2026-01-01 12:24:00,119.8667,2728.7030,123.2405,45.9391,35.2782,79.7902,60.1853,66.1308,31.0298,7.5000,149.1450,298.9214,step
1,250,2026-01-01 12:27:00,122.0913,2743.6052,123.1892,45.9576,36.0698,80.0736,60.1853,66.1308,31.0298,7.5000,152.1611,277.8996,step
1,251,2026-01-01 12:30:00,120.8367,2755.1585,123.3348,45.9762,37.3855,80.2099,64.1337,66.1308,31.0298,7.5000,152.2222,281.2079,step
1,252,2026-01-01 12:33:00,121.4640,2756.7109,123.8171,45.9137,36.9016,80.8189,64.1337,66.1308,31.0298,7.5000,152.3656,294.3522,step
1,253,2026-01-01 12:36:00,122.9635,2759.2366,124.7928,51.2059,36.5376,81.3519,64.1337,66.1308,39.7302,7.5000,153.5011,282.1962,step
1,254,2026-01-01 12:39:00,124.4505,2757.2609,124.6734,49.8105,38.7765,81.4184,64.1337,66.1308,39.7302,7.5000,157.2270,286.3032,step
1,255,2026-01-01 12:42:00,122.1740,2760.5568,124.1804,54.0366,37.0350,82.5862,64.1337,66.1308,39.7302,7.5000,153.2090,290.3620,step
1,256,2026-01-01 12:45:00,123.2565,2760.8094,124.4192,54.0676,37.4511,82.8547,64.1337,66.1308,39.7302,7.5000,154.7075,289.5273,step
1,257,2026-01-01 12:48:00,120.8109,2761.3131,124.9930,52.5466,36.3049,81.8991,64.1337,66.1308,39.7302,7.5000,151.1158,291.5714,step
1,258,2026-01-01 12:51:00,117.8528,2748.3423,124.9776,46.5465,37.1776,82.0321,64.1337,66.1308,39.7302,7.5000,149.0305,283.6618,step
1,259,2026-01-01 12:54:00,114.3329,2746.1778,125.3193,43.0476,35.2793,81.7896,64.1337,66.1308,38.9163,7.5000,143.6122,285.0287,step
1,260,2026-01-01 12:57:00,117.3515,2741.1826,125.1149,45.7191,35.0766,82.5115,64.1337,66.1308,38.9163,7.5000,146.4281,278.2106,step
1,261,2026-01-01 13:00:00,115.5004,2730.9156,124.8223,39.0645,34.0505,81.4302,64.1337,66.1308,38.9163,7.5000,143.5509,280.9917,step
1,262,2026-01-01 13:03:00,113.8900,2740.1514,124.4765,46.9412,35.0048,82.0531,64.1337,66.1308,38.9163,7.5000,142.8948,274.6421,step
1,263,2026-01-01 13:06:00,114.3726,2734.4104,123.3221,47.5152,36.1301,81.6188,64.1337,66.1308,38.9163,7.5000,144.5027,276.5885,step
1,264,2026-01-01 13:09:00,114.1254,2724.8133,123.9169,47.4298,36.7270,81.3353,64.1337,66.1308,38.9163,7.5000,144.8524,283.2038,step
1,265,2026-01-01 13:12:00,111.4588,2722.5790,123.7293,45.2863,36.2304,81.3848,64.1337,66.1308,32.6139,7.5000,141.6893,280.7707,step
1,266,2026-01-01 13:15:00,112.4714,2726.2609,123.8417,51.8357,33.6147,81.6958,64.1337,66.1308,32.6139,7.5000,140.0861,281.4824,step
1,267,2026-01-01 13:18:00,111.5313,2716.0389,123.8822,52.6581,33.4428,81.6426,64.1337,66.1308,32.6139,7.5000,138.9741,278.0526,step
1,268,2026-01-01 13:21:00,112.3128,2717.9623,124.0195,45.2880,32.9962,80.6497,64.1337,66.1308,32.6139,7.5000,139.3091,272.5148,step
1,269,2026-01-01 13:24:00,111.7331,2711.5286,123.3800,43.7862,34.2673,80.5534,64.1337,66.1308,32.6139,7.5000,140.0003,276.2546,step
1,270,2026-01-01 13:27:00,112.1923,2719.2369,123.2248,48.2845,34.0281,80.7869,64.1337,66.1308,32.6139,7.5000,140.2204,275.8182,step
1,271,2026-01-01 13:30:00,111.7273,2721.3321,122.9365,45.5502,33.3645,80.5322,64.1337,66.1308,31.7439,7.5000,139.0918,278.5225,step
1,272,2026-01-01 13:33:00,108.7752,2718.5906,123.1156,46.4307,35.0526,80.4700,64.1337,66.1308,31.7439,7.5000,137.8278,274.2426,step
1,273,2026-01-01 13:36:00,108.8190,2711.9896,123.1602,39.6005,34.3574,79.8757,64.1337,66.1308,31.7439,7.5000,137.1764,277.2853,step
1,274,2026-01-01 13:39:00,105.5118,2697.7236,123.5701,38.2397,33.5110,80.0623,64.1337,66.1308,31.7439,7.5000,133.0228,273.8161,step
1,275,2026-01-01 13:42:00,110.7489,2702.7770,124.0247,41.0327,29.9238,79.9991,64.1337,66.1308,31.7439,7.5000,134.6727,271.4149,step
1,276,2026-01-01 13:45:00,104.6217,2691.4395,123.5708,43.4905,29.3182,80.4329,45.3058,66.1308,31.7439,7.5000,127.9399,263.8779,step
1,277,2026-01-01 13:48:00,111.2260,2707.2887,123.1991,41.4975,30.7016,79.9669,45.3058,66.1308,28.1249,7.5000,135.9276,265.5592,step
1,278,2026-01-01 13:51:00,110.7317,2703.9015,122.4837,44.5716,30.7102,80.1202,45.3058,66.1308,28.1249,7.5000,135.4420,271.7349,step
1,279,2026-01-01 13:54:00,111.1011,2725.3733,122.8721,40.3569,30.7494,79.5277,45.3058,66.1308,28.1249,7.5000,135.8506,271.3518,step
1,280,2026-01-01 13:57:00,109.8741,2727.7923,122.3466,42.4181,33.2260,79.1323,45.3058,66.1308,28.1249,7.5000,137.1001,268.2854,step
1,281,2026-01-01 14:00:00,110.0836,2737.1525,123.6062,42.6410,32.5668,79.9884,45.3058,64.4820,28.1249,7.5000,136.6504,281.2184,step
1,282,2026-01-01 14:03:00,110.7333,2727.3908,122.8692,40.2539,36.5308,79.6981,45.3058,64.4820,28.1249,7.5000,141.2641,278.7935,step
1,283,2026-01-01 14:06:00,112.3108,2728.8796,122.9154,45.4247,36.3607,80.7071,45.3058,64.4820,32.8816,7.5000,142.6714,290.1506,step
1,284,2026-01-01 14:09:00,112.8310,2735.3703,122.6453,49.1870,35.9667,80.9975,45.3058,64.4820,32.8816,7.5000,142.7977,290.1279,step
1,285,2026-01-01 14:12:00,114.4056,2730.4976,123.0943,44.7206,35.2301,80.7088,45.3058,64.4820,32.8816,7.5000,143.6357,288.9723,step
1,286,2026-01-01 14:15:00,115.4008,2736.7550,123.4642,46.7515,35.2206,80.3329,45.3058,64.4820,32.8816,7.5000,144.6214,292.3372,step
1,287,2026-01-01 14:18:00,113.8956,2750.9210,122.9010,44.7730,35.6079,80.4072,45.3058,64.4820,32.8816,7.5000,143.5035,282.4063,step
1,288,2026-01-01 14:21:00,112.1354,2756.8769,122.6928,43.8446,40.1388,80.4044,45.3058,64.4820,32.8816,7.5000,146.2742,291.0083,step
1,289,2026-01-01 14:24:00,113.6314,2757.5194,122.7839,39.9087,39.6026,79.9856,45.3058,64.4820,36.4236,7.5000,147.2339,297.2606,step
1,290,2026-01-01 14:27:00,111.3226,2755.6219,123.0729,42.7005,40.8853,80.3538,45.3058,64.4820,36.4236,7.5000,146.2079,305.5410,step
1,291,2026-01-01 14:30:00,112.0191,2759.6376,122.2675,38.4423,43.4436,80.2600,45.3058,64.4820,36.4236,7.5000,149.4627,313.0146,step
1,292,2026-01-01 14:33:00,115.0906,2759.4566,122.0814,40.4019,42.4102,81.0337,45.3058,64.4820,36.4236,7.5000,151.5008,310.9935,step
1,293,2026-01-01 14:36:00,113.4873,2751.3845,121.4888,49.7405,45.6253,81.1316,45.3058,64.4820,36.4236,7.5000,153.1126,315.0399,step
1,294,2026-01-01 14:39:00,111.6721,2761.0484,121.4420,46.6106,44.0535,80.6255,45.3058,64.4820,36.4236,7.5000,149.7256,324.8579,step
1,295,2026-01-01 14:42:00,114.2181,2759.5384,121.6371,43.6298,43.2014,80.6865,45.3058,64.4820,35.7440,7.5000,151.4196,317.0003,step
1,296,2026-01-01 14:45:00,111.2713,2744.9638,122.6282,43.1831,40.7257,80.0765,45.3058,64.4820,35.7440,7.5000,145.9970,312.9673,step
1,297,2026-01-01 14:48:00,111.6528,2746.7272,122.8200,44.6279,40.3857,80.0090,45.3058,64.4820,35.7440,7.5000,146.0386,303.8882,step
1,298,2026-01-01 14:51:00,113.2242,2737.3613,123.1101,45.2312,35.8652,81.0737,45.3058,64.4820,35.7440,7.5000,143.0894,302.4266,step
1,299,2026-01-01 14:54:00,111.7336,2735.5434,123.2525,45.6271,37.9600,81.1275,45.3058,64.4820,35.7440,7.5000,143.6936,286.5347,step
1,300,2026-01-01 14:57:00,110.5656,2746.6717,123.0246,49.9876,36.8775,81.5704,45.3058,64.4820,35.7440,7.5000,141.4431,297.0998,step
2,1,2026-01-01 06:00:00,100.8539,2697.5945,120.1774,48.8065,41.7458,80.1463,64.3176,41.0785,30.1259,7.5000,142.5998,303.4541,normal
2,2,2026-01-01 06:03:00,105.1382,2694.1863,119.9164,52.9445,40.6969,80.2554,64.3176,41.0785,30.1259,7.5000,145.8351,300.0780,normal
2,3,2026-01-01 06:06:00,106.3832,2688.7028,120.1165,53.8755,40.9656,80.1317,64.3176,41.0785,30.1259,7.5000,147.3488,302.4855,normal
2,4,2026-01-01 06:09:00,102.7365,2697.6357,120.5104,50.3511,38.3586,80.0919,64.3176,41.0785,30.1259,7.5000,141.0951,301.7218,normal
2,5,2026-01-01 06:12:00,105.3190,2697.5240,121.1287,48.4578,36.3830,79.8257,64.3176,41.0785,30.1259,7.5000,141.7019,282.1968,normal
2,6,2026-01-01 06:15:00,107.5991,2685.2570,121.1406,50.5998,37.4081,80.4476,64.3176,41.0785,30.1259,7.5000,145.0072,280.1069,normal
2,7,2026-01-01 06:18:00,112.2361,2690.3350,122.0125,47.5112,35.1143,80.3129,64.3176,41.0785,30.6754,7.5000,147.3504,284.1810,normal
2,8,2026-01-01 06:21:00,112.3736,2717.2251,120.9723,53.3385,37.7882,80.8827,64.3176,41.0785,30.6754,7.5000,150.1618,276.0782,normal
2,9,2026-01-01 06:24:00,113.3475,2726.0153,120.3201,53.5176,41.2025,80.8305,64.3176,41.0785,30.6754,7.5000,154.5499,286.1922,normal
2,10,2026-01-01 06:27:00,105.5255,2736.3315,120.6600,48.4868,43.0776,79.9633,64.3176,41.0785,30.6754,7.5000,148.6031,298.3590,normal
2,11,2026-01-01 06:30:00,108.7870,2739.1100,121.4649,54.2648,42.4872,80.5618,64.3176,41.0785,30.6754,7.5000,151.2742,305.4112,normal
2,12,2026-01-01 06:33:00,109.5718,2713.7089,121.5025,55.0806,45.3058,81.2071,64.3176,41.0785,30.6754,7.5000,154.8776,307.4377,normal
2,13,2026-01-01 06:36:00,105.2743,2725.2393,121.5182,52.0235,42.7803,81.6476,64.3176,41.0785,33.1160,7.5000,148.0546,309.0141,normal
2,14,2026-01-01 06:39:00,102.4428,2727.1458,120.4692,52.4136,44.6961,81.7151,64.3176,41.0785,33.1160,7.5000,147.1389,297.5049,normal
2,15,2026-01-01 06:42:00,100.6828,2711.7493,121.1297,52.6869,42.8389,81.3353,64.3176,41.0785,33.1160,7.5000,143.5217,311.1615,normal
2,16,2026-01-01 06:45:00,101.8220,2702.6573,121.1148,50.8065,43.2787,80.6598,64.3176,41.0785,33.1160,7.5000,145.1007,304.3206,normal
2,17,2026-01-01 06:48:00,99.7847,2689.4871,120.5550,48.2537,42.4646,80.8094,64.3176,41.0785,33.1160,7.5000,142.2493,302.8781,normal
2,18,2026-01-01 06:51:00,99.3231,2686.8886,119.9861,47.2791,42.1972,80.8712,64.3176,41.0785,33.1160,7.5000,141.5203,295.8799,normal
2,19,2026-01-01 06:54:00,99.8780,2677.7175,120.0218,46.5303,38.5943,79.9729,64.3176,41.0785,29.3586,7.5000,138.4723,294.8993,normal
2,20,2026-01-01 06:57:00,100.5024,2679.1724,120.6636,45.4197,38.8684,79.9323,64.3176,41.0785,29.3586,7.5000,139.3708,286.6141,normal
2,21,2026-01-01 07:00:00,102.1724,2680.7099,119.9859,45.3954,38.5952,79.3686,64.3176,41.0785,29.3586,7.5000,140.7676,286.5308,normal
2,22,2026-01-01 07:03:00,101.0642,2678.0892,120.2920,50.2128,37.4745,79.7825,64.3176,41.0785,29.3586,7.5000,138.5387,289.2471,normal
2,23,2026-01-01 07:06:00,103.0085,2685.2742,120.3599,55.1193,36.9144,80.2073,64.3176,41.0785,29.3586,7.5000,139.9229,281.0410,normal
2,24,2026-01-01 07:09:00,98.9618,2683.1970,120.7375,55.5912,37.9713,80.3820,64.3176,41.0785,29.3586,7.5000,136.9331,280.3333,normal
2,25,2026-01-01 07:12:00,99.7854,2680.4186,121.0579,53.0826,35.6183,80.0981,64.3176,41.0785,29.1940,7.5000,135.4036,282.6955,normal
2,26,2026-01-01 07:15:00,98.2386,2681.1840,120.6307,52.9556,36.3244,80.1162,69.8845,41.0785,29.1940,7.5000,134.5630,278.2814,normal
2,27,2026-01-01 07:18:00,101.5211,2676.7484,120.4583,50.0233,39.6146,80.3046,69.8845,41.0785,29.1940,7.5000,141.1357,276.2582,normal
2,28,2026-01-01 07:21:00,97.9544,2681.2861,120.1734,46.1756,38.7606,79.3869,69.8845,41.0785,29.1940,7.5000,136.7150,287.6788,normal
2,29,2026-01-01 07:24:00,102.2145,2686.9261,119.6152,48.7012,41.2938,80.2497,69.8845,41.0785,29.1940,7.5000,143.5083,281.3702,normal
2,30,2026-01-01 07:27:00,104.3135,2669.5912,119.5652,44.7431,38.8027,79.5341,69.8845,41.0785,29.1940,7.5000,143.1162,297.7798,normal
2,31,2026-01-01 07:30:00,105.5984,2674.6511,120.5809,48.0193,35.8381,79.6347,69.8845,41.0785,26.7278,7.5000,141.4365,294.4797,normal
2,32,2026-01-01 07:33:00,104.9285,2691.4489,119.9042,45.4133,37.5442,78.7795,69.8845,41.0785,26.7278,7.5000,142.4727,274.7810,normal
2,33,2026-01-01 07:36:00,103.6310,2705.8954,120.5840,40.6507,37.6233,79.4981,69.8845,41.0785,26.7278,7.5000,141.2543,275.0971,normal
2,34,2026-01-01 07:39:00,105.2438,2696.3909,119.9323,43.5127,40.6534,78.6861,69.8845,41.0785,26.7278,7.5000,145.8972,283.5885,normal
2,35,2026-01-01 07:42:00,99.0651,2696.4137,121.1105,46.5168,39.2667,79.5866,69.8845,41.0785,26.7278,7.5000,138.3317,297.4698,normal
2,36,2026-01-01 07:45:00,101.3976,2691.4147,121.0878,52.5229,38.5578,80.0862,69.8845,41.0785,26.7278,7.5000,139.9554,283.7884,normal
2,37,2026-01-01 07:48:00,103.7914,2685.4825,121.2984,48.8009,38.2913,80.5342,69.8845,41.0785,30.6043,7.5000,142.0827,285.1217,normal
2,38,2026-01-01 07:51:00,103.8194,2694.7419,120.0171,48.0457,41.7714,80.5408,69.8845,41.0785,30.6043,7.5000,145.5908,287.7535,normal
2,39,2026-01-01 07:54:00,103.3407,2698.5375,118.9476,48.5878,42.4944,80.2652,69.8845,41.0785,30.6043,7.5000,145.8351,295.5372,normal
2,40,2026-01-01 07:57:00,97.8445,2701.9862,119.6927,57.6796,42.5337,81.0741,69.8845,41.0785,30.6043,7.5000,140.3781,301.1773,normal
2,41,2026-01-01 08:00:00,102.1309,2704.6781,119.7236,56.6086,44.6281,80.0415,69.8845,47.3868,30.6043,7.5000,146.7590,305.0941,normal
2,42,2026-01-01 08:03:00,100.3935,2690.5575,119.7872,54.3488,42.7672,80.1058,69.8845,47.3868,30.6043,7.5000,143.1607,310.9770,normal
